soc_fraction,two_theta_deg,intensity_au
0.038462,36.110879,0.045
0.038462,36.158577,0.045
0.038462,36.206276,0.045
0.038462,36.253975,0.045
0.038462,36.301674,0.045
0.038462,36.349372,0.0450001
0.038462,36.397071,0.0450008
0.038462,36.44477,0.0450052
0.038462,36.492469,0.0450297
0.038462,36.540167,0.0451469
0.038462,36.587866,0.0456357
0.038462,36.635565,0.0474045
0.038462,36.683264,0.0529493
0.038462,36.730962,0.0679705
0.038462,36.778661,0.1030154
0.038462,36.82636,0.1730707
0.038462,36.874059,0.2921093
0.038462,36.921757,0.4617363
0.038462,36.969456,0.6592801
0.038462,37.017155,0.8364154
0.038462,37.064854,0.9362006
0.038462,37.112552,0.9221611
0.038462,37.160251,0.7995989
0.038462,37.20795,0.6123955
0.038462,37.255649,0.4178966
0.038462,37.303347,0.2592022
0.038462,37.351046,0.1525455
0.038462,37.398745,0.0921947
0.038462,37.446444,0.0631021
0.038462,37.494142,0.0510687
0.038462,37.541841,0.0467783
0.038462,37.58954,0.0454554
0.038462,37.637238,0.045102
0.038462,37.684937,0.0450199
0.038462,37.732636,0.0450034
0.038462,37.780335,0.0450005
0.038462,37.828033,0.0450001
0.038462,37.875732,0.045
0.038462,37.923431,0.045
0.038462,37.97113,0.045
0.038462,38.018828,0.045
0.038462,38.066527,0.045
0.038462,38.114226,0.045
0.038462,38.161925,0.045
0.038462,38.209623,0.045
0.038462,38.257322,0.045
0.038462,38.305021,0.045
0.038462,38.35272,0.045
0.038462,38.400418,0.045
0.038462,38.448117,0.045
0.038462,38.495816,0.045
0.038462,38.543515,0.045
0.038462,38.591213,0.045
0.038462,38.638912,0.045
0.038462,38.686611,0.045
0.038462,38.73431,0.045
0.038462,38.782008,0.045
0.038462,38.829707,0.045
0.038462,38.877406,0.045
0.038462,38.925105,0.045
0.038462,38.972803,0.045
0.038462,39.020502,0.045
0.038462,39.068201,0.045
0.038462,39.1159,0.045
0.038462,39.163598,0.045
0.038462,39.211297,0.045
0.038462,39.258996,0.045
0.038462,39.306695,0.045
0.038462,39.354393,0.045
0.038462,39.402092,0.045
0.038462,39.449791,0.045
0.038462,39.49749,0.045
0.038462,39.545188,0.045
0.038462,39.592887,0.045
0.038462,39.640586,0.045
0.038462,39.688285,0.045
0.038462,39.735983,0.045
0.038462,39.783682,0.045
0.038462,39.831381,0.045
0.038462,39.879079,0.045
0.038462,39.926778,0.045
0.038462,39.974477,0.045
0.038462,40.022176,0.045
0.038462,40.069874,0.045
0.038462,40.117573,0.045
0.038462,40.165272,0.045
0.038462,40.212971,0.045
0.038462,40.260669,0.045
0.038462,40.308368,0.045
0.038462,40.356067,0.045
0.038462,40.403766,0.045
0.038462,40.451464,0.045
0.038462,40.499163,0.045
0.038462,40.546862,0.045
0.038462,40.594561,0.045
0.038462,40.642259,0.045
0.038462,40.689958,0.045
0.038462,40.737657,0.045
0.038462,40.785356,0.045
0.038462,40.833054,0.045
0.038462,40.880753,0.045
0.038462,40.928452,0.045
0.038462,40.976151,0.045
0.038462,41.023849,0.045
0.038462,41.071548,0.045
0.038462,41.119247,0.045
0.038462,41.166946,0.045
0.038462,41.214644,0.045
0.038462,41.262343,0.045
0.038462,41.310042,0.045
0.038462,41.357741,0.045
0.038462,41.405439,0.045
0.038462,41.453138,0.045
0.038462,41.500837,0.045
0.038462,41.548536,0.045
0.038462,41.596234,0.045
0.038462,41.643933,0.045
0.038462,41.691632,0.045
0.038462,41.739331,0.045
0.038462,41.787029,0.045
0.038462,41.834728,0.045
0.038462,41.882427,0.045
0.038462,41.930126,0.045
0.038462,41.977824,0.045
0.038462,42.025523,0.045
0.038462,42.073222,0.045
0.038462,42.120921,0.045
0.038462,42.168619,0.045
0.038462,42.216318,0.045
0.038462,42.264017,0.045
0.038462,42.311715,0.045
0.038462,42.359414,0.045
0.038462,42.407113,0.045
0.038462,42.454812,0.045
0.038462,42.50251,0.045
0.038462,42.550209,0.045
0.038462,42.597908,0.045
0.038462,42.645607,0.045
0.038462,42.693305,0.045
0.038462,42.741004,0.0450001
0.038462,42.788703,0.0450005
0.038462,42.836402,0.0450026
0.038462,42.8841,0.0450121
0.038462,42.931799,0.0450513
0.038462,42.979498,0.0451968
0.038462,43.027197,0.0456819
0.038462,43.074895,0.0471359
0.038462,43.122594,0.0510468
0.038462,43.170293,0.0604719
0.038462,43.217992,0.0807807
0.038462,43.26569,0.119789
0.038462,43.313389,0.1862899
0.038462,43.361088,0.2862512
0.038462,43.408787,0.4173168
0.038462,43.456485,0.5643264
0.038462,43.504184,0.699716
0.038462,43.551883,0.7910195
0.038462,43.599582,0.8133023
0.038462,43.64728,0.7601527
0.038462,43.694979,0.6466587
0.038462,43.742678,0.5024949
0.038462,43.790377,0.3594178
0.038462,43.838075,0.2403047
0.038462,43.885774,0.1546486
0.038462,43.933473,0.1006388
0.038462,43.981172,0.0705175
0.038462,44.02887,0.0555775
0.038462,44.076569,0.0489629
0.038462,44.124268,0.0463419
0.038462,44.171967,0.0454107
0.038462,44.219665,0.0451136
0.038462,44.267364,0.0450284
0.038462,44.315063,0.0450064
0.038462,44.362762,0.0450013
0.038462,44.41046,0.0450002
0.038462,44.458159,0.045
0.038462,44.505858,0.045
0.038462,44.553556,0.045
0.038462,44.601255,0.045
0.038462,44.648954,0.045
0.038462,44.696653,0.045
0.038462,44.744351,0.045
0.038462,44.79205,0.045
0.038462,44.839749,0.045
0.038462,44.887448,0.045
0.038462,44.935146,0.045
0.038462,44.982845,0.045
0.038462,45.030544,0.045
0.038462,45.078243,0.045
0.038462,45.125941,0.045
0.038462,45.17364,0.045
0.038462,45.221339,0.045
0.038462,45.269038,0.045
0.038462,45.316736,0.045
0.038462,45.364435,0.045
0.038462,45.412134,0.045
0.038462,45.459833,0.045
0.038462,45.507531,0.045
0.038462,45.55523,0.045
0.038462,45.602929,0.045
0.038462,45.650628,0.045
0.038462,45.698326,0.045
0.038462,45.746025,0.045
0.038462,45.793724,0.045
0.038462,45.841423,0.045
0.038462,45.889121,0.045
0.038462,45.93682,0.045
0.038462,45.984519,0.045
0.038462,46.032218,0.045
0.038462,46.079916,0.045
0.038462,46.127615,0.045
0.038462,46.175314,0.045
0.038462,46.223013,0.045
0.038462,46.270711,0.045
0.038462,46.31841,0.045
0.038462,46.366109,0.045
0.038462,46.413808,0.045
0.038462,46.461506,0.045
0.038462,46.509205,0.045
0.038462,46.556904,0.045
0.038462,46.604603,0.045
0.038462,46.652301,0.045
0.038462,46.7,0.045
0.048077,35.3,0.045
0.048077,35.347699,0.045
0.048077,35.395397,0.045
0.048077,35.443096,0.045
0.048077,35.490795,0.045
0.048077,35.538494,0.045
0.048077,35.586192,0.045
0.048077,35.633891,0.045
0.048077,35.68159,0.045
0.048077,35.729289,0.045
0.048077,35.776987,0.045
0.048077,35.824686,0.045
0.048077,35.872385,0.045
0.048077,35.920084,0.045
0.048077,35.967782,0.045
0.048077,36.015481,0.045
0.048077,36.06318,0.045
0.048077,36.110879,0.045
0.048077,36.158577,0.045
0.048077,36.206276,0.045
0.048077,36.253975,0.045
0.048077,36.301674,0.045
0.048077,36.349372,0.0450001
0.048077,36.397071,0.0450006
0.048077,36.44477,0.0450038
0.048077,36.492469,0.0450222
0.048077,36.540167,0.0451124
0.048077,36.587866,0.0454979
0.048077,36.635565,0.0469277
0.048077,36.683264,0.0515236
0.048077,36.730962,0.0642959
0.048077,36.778661,0.0948857
0.048077,36.82636,0.1577245
0.048077,36.874059,0.2676351
0.048077,36.921757,0.4293279
0.048077,36.969456,0.6248868
0.048077,37.017155,0.8097462
0.048077,37.064854,0.9265042
0.048077,37.112552,0.933105
0.048077,37.160251,0.8270548
0.048077,37.20795,0.6469258
0.048077,37.255649,0.4499316
0.048077,37.303347,0.2830966
0.048077,37.351046,0.1673651
0.048077,37.398745,0.0999661
0.048077,37.446444,0.0665807
0.048077,37.494142,0.0524057
0.048077,37.541841,0.0472213
0.048077,37.58954,0.0455823
0.048077,37.637238,0.0451334
0.048077,37.684937,0.0450267
0.048077,37.732636,0.0450047
0.048077,37.780335,0.0450007
0.048077,37.828033,0.0450001
0.048077,37.875732,0.045
0.048077,37.923431,0.045
0.048077,37.97113,0.045
0.048077,38.018828,0.045
0.048077,38.066527,0.045
0.048077,38.114226,0.045
0.048077,38.161925,0.045
0.048077,38.209623,0.045
0.048077,38.257322,0.045
0.048077,38.305021,0.045
0.048077,38.35272,0.045
0.048077,38.400418,0.045
0.048077,38.448117,0.045
0.048077,38.495816,0.045
0.048077,38.543515,0.045
0.048077,38.591213,0.045
0.048077,38.638912,0.045
0.048077,38.686611,0.045
0.048077,38.73431,0.045
0.048077,38.782008,0.045
0.048077,38.829707,0.045
0.048077,38.877406,0.045
0.048077,38.925105,0.045
0.048077,38.972803,0.045
0.048077,39.020502,0.045
0.048077,39.068201,0.045
0.048077,39.1159,0.045
0.048077,39.163598,0.045
0.048077,39.211297,0.045
0.048077,39.258996,0.045
0.048077,39.306695,0.045
0.048077,39.354393,0.045
0.048077,39.402092,0.045
0.048077,39.449791,0.045
0.048077,39.49749,0.045
0.048077,39.545188,0.045
0.048077,39.592887,0.045
0.048077,39.640586,0.045
0.048077,39.688285,0.045
0.048077,39.735983,0.045
0.048077,39.783682,0.045
0.048077,39.831381,0.045
0.048077,39.879079,0.045
0.048077,39.926778,0.045
0.048077,39.974477,0.045
0.048077,40.022176,0.045
0.048077,40.069874,0.045
0.048077,40.117573,0.045
0.048077,40.165272,0.045
0.048077,40.212971,0.045
0.048077,40.260669,0.045
0.048077,40.308368,0.045
0.048077,40.356067,0.045
0.048077,40.403766,0.045
0.048077,40.451464,0.045
0.048077,40.499163,0.045
0.048077,40.546862,0.045
0.048077,40.594561,0.045
0.048077,40.642259,0.045
0.048077,40.689958,0.045
0.048077,40.737657,0.045
0.048077,40.785356,0.045
0.048077,40.833054,0.045
0.048077,40.880753,0.045
0.048077,40.928452,0.045
0.048077,40.976151,0.045
0.048077,41.023849,0.045
0.048077,41.071548,0.045
0.048077,41.119247,0.045
0.048077,41.166946,0.045
0.048077,41.214644,0.045
0.048077,41.262343,0.045
0.048077,41.310042,0.045
0.048077,41.357741,0.045
0.048077,41.405439,0.045
0.048077,41.453138,0.045
0.048077,41.500837,0.045
0.048077,41.548536,0.045
0.048077,41.596234,0.045
0.048077,41.643933,0.045
0.048077,41.691632,0.045
0.048077,41.739331,0.045
0.048077,41.787029,0.045
0.048077,41.834728,0.045
0.048077,41.882427,0.045
0.048077,41.930126,0.045
0.048077,41.977824,0.045
0.048077,42.025523,0.045
0.048077,42.073222,0.045
0.048077,42.120921,0.045
0.048077,42.168619,0.045
0.048077,42.216318,0.045
0.048077,42.264017,0.045
0.048077,42.311715,0.045
0.048077,42.359414,0.045
0.048077,42.407113,0.045
0.048077,42.454812,0.045
0.048077,42.50251,0.045
0.048077,42.550209,0.045
0.048077,42.597908,0.045
0.048077,42.645607,0.045
0.048077,42.693305,0.045
0.048077,42.741004,0.0450001
0.048077,42.788703,0.0450006
0.048077,42.836402,0.0450033
0.048077,42.8841,0.0450153
0.048077,42.931799,0.045064
0.048077,42.979498,0.0452415
0.048077,43.027197,0.0458235
0.048077,43.074895,0.0475381
0.048077,43.122594,0.0520704
0.048077,43.170293,0.062802
0.048077,43.217992,0.0855116
0.048077,43.26569,0.1283249
0.048077,43.313389,0.1999012
0.048077,43.361088,0.3052673
0.048077,43.408787,0.4402474
0.048077,43.456485,0.5875043
0.048077,43.504184,0.7180109
0.048077,43.551883,0.7996154
0.048077,43.599582,0.8097404
0.048077,43.64728,0.745466
0.048077,43.694979,0.6248889
0.048077,43.742678,0.4788976
0.048077,43.790377,0.3384367
0.048077,43.838075,0.2243603
0.048077,43.885774,0.1440884
0.048077,43.933473,0.0944771
0.048077,43.981172,0.0673291
0.048077,44.02887,0.054108
0.048077,44.076569,0.0483578
0.048077,44.124268,0.0461189
0.048077,44.171967,0.045337
0.048077,44.219665,0.0450917
0.048077,44.267364,0.0450226
0.048077,44.315063,0.045005
0.048077,44.362762,0.045001
0.048077,44.41046,0.0450002
0.048077,44.458159,0.045
0.048077,44.505858,0.045
0.048077,44.553556,0.045
0.048077,44.601255,0.045
0.048077,44.648954,0.045
0.048077,44.696653,0.045
0.048077,44.744351,0.045
0.048077,44.79205,0.045
0.048077,44.839749,0.045
0.048077,44.887448,0.045
0.048077,44.935146,0.045
0.048077,44.982845,0.045
0.048077,45.030544,0.045
0.048077,45.078243,0.045
0.048077,45.125941,0.045
0.048077,45.17364,0.045
0.048077,45.221339,0.045
0.048077,45.269038,0.045
0.048077,45.316736,0.045
0.048077,45.364435,0.045
0.048077,45.412134,0.045
0.048077,45.459833,0.045
0.048077,45.507531,0.045
0.048077,45.55523,0.045
0.048077,45.602929,0.045
0.048077,45.650628,0.045
0.048077,45.698326,0.045
0.048077,45.746025,0.045
0.048077,45.793724,0.045
0.048077,45.841423,0.045
0.048077,45.889121,0.045
0.048077,45.93682,0.045
0.048077,45.984519,0.045
0.048077,46.032218,0.045
0.048077,46.079916,0.045
0.048077,46.127615,0.045
0.048077,46.175314,0.045
0.048077,46.223013,0.045
0.048077,46.270711,0.045
0.048077,46.31841,0.045
0.048077,46.366109,0.045
0.048077,46.413808,0.045
0.048077,46.461506,0.045
0.048077,46.509205,0.045
0.048077,46.556904,0.045
0.048077,46.604603,0.045
0.048077,46.652301,0.045
0.048077,46.7,0.045
0.057692,35.3,0.045
0.057692,35.347699,0.045
0.057692,35.395397,0.045
0.057692,35.443096,0.045
0.057692,35.490795,0.045
0.057692,35.538494,0.045
0.057692,35.586192,0.045
0.057692,35.633891,0.045
0.057692,35.68159,0.045
0.057692,35.729289,0.045
0.057692,35.776987,0.045
0.057692,35.824686,0.045
0.057692,35.872385,0.045
0.057692,35.920084,0.045
0.057692,35.967782,0.045
0.057692,36.015481,0.045
0.057692,36.06318,0.045
0.057692,36.110879,0.045
0.057692,36.158577,0.045
0.057692,36.206276,0.045
0.057692,36.253975,0.045
0.057692,36.301674,0.045
0.057692,36.349372,0.0450001
0.057692,36.397071,0.0450004
0.057692,36.44477,0.0450028
0.057692,36.492469,0.0450165
0.057692,36.540167,0.0450857
0.057692,36.587866,0.0453884
0.057692,36.635565,0.0465393
0.057692,36.683264,0.050332
0.057692,36.730962,0.0611438
0.057692,36.778661,0.0877219
0.057692,36.82636,0.1438165
0.057692,36.874059,0.2447749
0.057692,36.921757,0.3980087
0.057692,36.969456,0.5902086
0.057692,37.017155,0.7809917
0.057692,37.064854,0.9133924
0.057692,37.112552,0.9405546
0.057692,37.160251,0.8522369
0.057692,37.20795,0.6809791
0.057692,37.255649,0.482943
0.057692,37.303347,0.3085877
0.057692,37.351046,0.1836647
0.057692,37.398745,0.1087587
0.057692,37.446444,0.0706239
0.057692,37.494142,0.0540009
0.057692,37.541841,0.0477635
0.057692,37.58954,0.0457416
0.057692,37.637238,0.0451739
0.057692,37.684937,0.0450357
0.057692,37.732636,0.0450064
0.057692,37.780335,0.045001
0.057692,37.828033,0.0450001
0.057692,37.875732,0.045
0.057692,37.923431,0.045
0.057692,37.97113,0.045
0.057692,38.018828,0.045
0.057692,38.066527,0.045
0.057692,38.114226,0.045
0.057692,38.161925,0.045
0.057692,38.209623,0.045
0.057692,38.257322,0.045
0.057692,38.305021,0.045
0.057692,38.35272,0.045
0.057692,38.400418,0.045
0.057692,38.448117,0.045
0.057692,38.495816,0.045
0.057692,38.543515,0.045
0.057692,38.591213,0.045
0.057692,38.638912,0.045
0.057692,38.686611,0.045
0.057692,38.73431,0.045
0.057692,38.782008,0.045
0.057692,38.829707,0.045
0.057692,38.877406,0.045
0.057692,38.925105,0.045
0.057692,38.972803,0.045
0.057692,39.020502,0.045
0.057692,39.068201,0.045
0.057692,39.1159,0.045
0.057692,39.163598,0.045
0.057692,39.211297,0.045
0.057692,39.258996,0.045
0.057692,39.306695,0.045
0.057692,39.354393,0.045
0.057692,39.402092,0.045
0.057692,39.449791,0.045
0.057692,39.49749,0.045
0.057692,39.545188,0.045
0.057692,39.592887,0.045
0.057692,39.640586,0.045
0.057692,39.688285,0.045
0.057692,39.735983,0.045
0.057692,39.783682,0.045
0.057692,39.831381,0.045
0.057692,39.879079,0.045
0.057692,39.926778,0.045
0.057692,39.974477,0.045
0.057692,40.022176,0.045
0.057692,40.069874,0.045
0.057692,40.117573,0.045
0.057692,40.165272,0.045
0.057692,40.212971,0.045
0.057692,40.260669,0.045
0.057692,40.308368,0.045
0.057692,40.356067,0.045
0.057692,40.403766,0.045
0.057692,40.451464,0.045
0.057692,40.499163,0.045
0.057692,40.546862,0.045
0.057692,40.594561,0.045
0.057692,40.642259,0.045
0.057692,40.689958,0.045
0.057692,40.737657,0.045
0.057692,40.785356,0.045
0.057692,40.833054,0.045
0.057692,40.880753,0.045
0.057692,40.928452,0.045
0.057692,40.976151,0.045
0.057692,41.023849,0.045
0.057692,41.071548,0.045
0.057692,41.119247,0.045
0.057692,41.166946,0.045
0.057692,41.214644,0.045
0.057692,41.262343,0.045
0.057692,41.310042,0.045
0.057692,41.357741,0.045
0.057692,41.405439,0.045
0.057692,41.453138,0.045
0.057692,41.500837,0.045
0.057692,41.548536,0.045
0.057692,41.596234,0.045
0.057692,41.643933,0.045
0.057692,41.691632,0.045
0.057692,41.739331,0.045
0.057692,41.787029,0.045
0.057692,41.834728,0.045
0.057692,41.882427,0.045
0.057692,41.930126,0.045
0.057692,41.977824,0.045
0.057692,42.025523,0.045
0.057692,42.073222,0.045
0.057692,42.120921,0.045
0.057692,42.168619,0.045
0.057692,42.216318,0.045
0.057692,42.264017,0.045
0.057692,42.311715,0.045
0.057692,42.359414,0.045
0.057692,42.407113,0.045
0.057692,42.454812,0.045
0.057692,42.50251,0.045
0.057692,42.550209,0.045
0.057692,42.597908,0.045
0.057692,42.645607,0.045
0.057692,42.693305,0.045
0.057692,42.741004,0.0450002
0.057692,42.788703,0.0450008
0.057692,42.836402,0.0450043
0.057692,42.8841,0.0450194
0.057692,42.931799,0.0450796
0.057692,42.979498,0.0452956
0.057692,43.027197,0.0459918
0.057692,43.074895,0.0480082
0.057692,43.122594,0.0532461
0.057692,43.170293,0.0654305
0.057692,43.217992,0.0907506
0.057692,43.26569,0.1375973
0.057692,43.313389,0.2143888
0.057692,43.361088,0.325063
0.057692,43.408787,0.4635156
0.057692,43.456485,0.6102651
0.057692,43.504184,0.735045
0.057692,43.551883,0.8063554
0.057692,43.599582,0.8042453
0.057692,43.64728,0.7293236
0.057692,43.694979,0.6024754
0.057692,43.742678,0.4554635
0.057692,43.790377,0.3181543
0.057692,43.838075,0.2092958
0.057692,43.885774,0.134316
0.057692,43.933473,0.0888851
0.057692,43.981172,0.064489
0.057692,44.02887,0.0528225
0.057692,44.076569,0.0478378
0.057692,44.124268,0.0459305
0.057692,44.171967,0.0452758
0.057692,44.219665,0.0450739
0.057692,44.267364,0.0450179
0.057692,44.315063,0.0450039
0.057692,44.362762,0.0450008
0.057692,44.41046,0.0450001
0.057692,44.458159,0.045
0.057692,44.505858,0.045
0.057692,44.553556,0.045
0.057692,44.601255,0.045
0.057692,44.648954,0.045
0.057692,44.696653,0.045
0.057692,44.744351,0.045
0.057692,44.79205,0.045
0.057692,44.839749,0.045
0.057692,44.887448,0.045
0.057692,44.935146,0.045
0.057692,44.982845,0.045
0.057692,45.030544,0.045
0.057692,45.078243,0.045
0.057692,45.125941,0.045
0.057692,45.17364,0.045
0.057692,45.221339,0.045
0.057692,45.269038,0.045
0.057692,45.316736,0.045
0.057692,45.364435,0.045
0.057692,45.412134,0.045
0.057692,45.459833,0.045
0.057692,45.507531,0.045
0.057692,45.55523,0.045
0.057692,45.602929,0.045
0.057692,45.650628,0.045
0.057692,45.698326,0.045
0.057692,45.746025,0.045
0.057692,45.793724,0.045
0.057692,45.841423,0.045
0.057692,45.889121,0.045
0.057692,45.93682,0.045
0.057692,45.984519,0.045
0.057692,46.032218,0.045
0.057692,46.079916,0.045
0.057692,46.127615,0.045
0.057692,46.175314,0.045
0.057692,46.223013,0.045
0.057692,46.270711,0.045
0.057692,46.31841,0.045
0.057692,46.366109,0.045
0.057692,46.413808,0.045
0.057692,46.461506,0.045
0.057692,46.509205,0.045
0.057692,46.556904,0.045
0.057692,46.604603,0.045
0.057692,46.652301,0.045
0.057692,46.7,0.045
0.067308,35.3,0.045
0.067308,35.347699,0.045
0.067308,35.395397,0.045
0.067308,35.443096,0.045
0.067308,35.490795,0.045
0.067308,35.538494,0.045
0.067308,35.586192,0.045
0.067308,35.633891,0.045
0.067308,35.68159,0.045
0.067308,35.729289,0.045
0.067308,35.776987,0.045
0.067308,35.824686,0.045
0.067308,35.872385,0.045
0.067308,35.920084,0.045
0.067308,35.967782,0.045
0.067308,36.015481,0.045
0.067308,36.06318,0.045
0.067308,36.110879,0.045
0.067308,36.158577,0.045
0.067308,36.206276,0.045
0.067308,36.253975,0.045
0.067308,36.301674,0.045
0.067308,36.349372,0.045
0.067308,36.397071,0.0450003
0.067308,36.44477,0.045002
0.067308,36.492469,0.0450122
0.067308,36.540167,0.045065
0.067308,36.587866,0.0453017
0.067308,36.635565,0.0462241
0.067308,36.683264,0.0493405
0.067308,36.730962,0.058452
0.067308,36.778661,0.0814392
0.067308,36.82636,0.1312747
0.067308,36.874059,0.2235382
0.067308,36.921757,0.3679324
0.067308,36.969456,0.5555344
0.067308,37.017155,0.7504582
0.067308,37.064854,0.8970213
0.067308,37.112552,0.9444201
0.067308,37.160251,0.8748652
0.067308,37.20795,0.7142455
0.067308,37.255649,0.516733
0.067308,37.303347,0.3356297
0.067308,37.351046,0.2015008
0.067308,37.398745,0.1186591
0.067308,37.446444,0.0753018
0.067308,37.494142,0.0558954
0.067308,37.541841,0.0484241
0.067308,37.58954,0.0459406
0.067308,37.637238,0.0452258
0.067308,37.684937,0.0450474
0.067308,37.732636,0.0450087
0.067308,37.780335,0.0450014
0.067308,37.828033,0.0450002
0.067308,37.875732,0.045
0.067308,37.923431,0.045
0.067308,37.97113,0.045
0.067308,38.018828,0.045
0.067308,38.066527,0.045
0.067308,38.114226,0.045
0.067308,38.161925,0.045
0.067308,38.209623,0.045
0.067308,38.257322,0.045
0.067308,38.305021,0.045
0.067308,38.35272,0.045
0.067308,38.400418,0.045
0.067308,38.448117,0.045
0.067308,38.495816,0.045
0.067308,38.543515,0.045
0.067308,38.591213,0.045
0.067308,38.638912,0.045
0.067308,38.686611,0.045
0.067308,38.73431,0.045
0.067308,38.782008,0.045
0.067308,38.829707,0.045
0.067308,38.877406,0.045
0.067308,38.925105,0.045
0.067308,38.972803,0.045
0.067308,39.020502,0.045
0.067308,39.068201,0.045
0.067308,39.1159,0.045
0.067308,39.163598,0.045
0.067308,39.211297,0.045
0.067308,39.258996,0.045
0.067308,39.306695,0.045
0.067308,39.354393,0.045
0.067308,39.402092,0.045
0.067308,39.449791,0.045
0.067308,39.49749,0.045
0.067308,39.545188,0.045
0.067308,39.592887,0.045
0.067308,39.640586,0.045
0.067308,39.688285,0.045
0.067308,39.735983,0.045
0.067308,39.783682,0.045
0.067308,39.831381,0.045
0.067308,39.879079,0.045
0.067308,39.926778,0.045
