time_min,x_mm,y_mm,surface_temperature_C
30,90.0,36.0,31.32675
30,91.0,36.0,31.19588
30,92.0,36.0,31.07467
30,93.0,36.0,30.96261
30,94.0,36.0,30.85921
30,95.0,36.0,30.76393
30,96.0,36.0,30.67629
30,97.0,36.0,30.59578
30,98.0,36.0,30.52191
30,99.0,36.0,30.45425
30,100.0,36.0,30.39235
30,0.0,37.0,30.47195
30,1.0,37.0,30.47406
30,2.0,37.0,30.47999
30,3.0,37.0,30.49023
30,4.0,37.0,30.50527
30,5.0,37.0,30.52563
30,6.0,37.0,30.55184
30,7.0,37.0,30.58445
30,8.0,37.0,30.62402
30,9.0,37.0,30.67111
30,10.0,37.0,30.72633
30,11.0,37.0,30.79027
30,12.0,37.0,30.86351
30,13.0,37.0,30.94666
30,14.0,37.0,31.0403
30,15.0,37.0,31.14502
30,16.0,37.0,31.26135
30,17.0,37.0,31.38983
30,18.0,37.0,31.53093
30,19.0,37.0,31.68508
30,20.0,37.0,31.85262
30,21.0,37.0,32.03383
30,22.0,37.0,32.2289
30,23.0,37.0,32.43788
30,24.0,37.0,32.66071
30,25.0,37.0,32.8972
30,26.0,37.0,33.14701
30,27.0,37.0,33.40961
30,28.0,37.0,33.68431
30,29.0,37.0,33.97026
30,30.0,37.0,34.26641
30,31.0,37.0,34.57152
30,32.0,37.0,34.88416
30,33.0,37.0,35.20275
30,34.0,37.0,35.52552
30,35.0,37.0,35.85055
30,36.0,37.0,36.17579
30,37.0,37.0,36.49906
30,38.0,37.0,36.8181
30,39.0,37.0,37.13056
30,40.0,37.0,37.43407
30,41.0,37.0,37.72624
30,42.0,37.0,38.00472
30,43.0,37.0,38.26718
30,44.0,37.0,38.51142
30,45.0,37.0,38.73533
30,46.0,37.0,38.93695
30,47.0,37.0,39.11451
30,48.0,37.0,39.26644
30,49.0,37.0,39.3914
30,50.0,37.0,39.48829
30,51.0,37.0,39.55629
30,52.0,37.0,39.59484
30,53.0,37.0,39.60366
30,54.0,37.0,39.58277
30,55.0,37.0,39.53247
30,56.0,37.0,39.45333
30,57.0,37.0,39.34619
30,58.0,37.0,39.21214
30,59.0,37.0,39.05253
30,60.0,37.0,38.86887
30,61.0,37.0,38.66291
30,62.0,37.0,38.43652
30,63.0,37.0,38.19173
30,64.0,37.0,37.93066
30,65.0,37.0,37.6555
30,66.0,37.0,37.36847
30,67.0,37.0,37.07183
30,68.0,37.0,36.7678
30,69.0,37.0,36.45856
30,70.0,37.0,36.14623
30,71.0,37.0,35.83283
30,72.0,37.0,35.52025
30,73.0,37.0,35.21029
30,74.0,37.0,34.90459
30,75.0,37.0,34.60462
30,76.0,37.0,34.31171
30,77.0,37.0,34.02702
30,78.0,37.0,33.75155
30,79.0,37.0,33.48612
30,80.0,37.0,33.23139
30,81.0,37.0,32.98789
30,82.0,37.0,32.75596
30,83.0,37.0,32.53585
30,84.0,37.0,32.32763
30,85.0,37.0,32.1313
30,86.0,37.0,31.94674
30,87.0,37.0,31.77373
30,88.0,37.0,31.61198
30,89.0,37.0,31.46113
30,90.0,37.0,31.3208
30,91.0,37.0,31.19051
30,92.0,37.0,31.06981
30,93.0,37.0,30.95819
30,94.0,37.0,30.85516
30,95.0,37.0,30.76019
30,96.0,37.0,30.6728
30,97.0,37.0,30.59249
30,98.0,37.0,30.51878
30,99.0,37.0,30.45124
30,100.0,37.0,30.38942
30,0.0,38.0,30.48172
30,1.0,38.0,30.48497
30,2.0,38.0,30.4921
30,3.0,38.0,30.50356
30,4.0,38.0,30.51983
30,5.0,38.0,30.54141
30,6.0,38.0,30.5688
30,7.0,38.0,30.60251
30,8.0,38.0,30.64308
30,9.0,38.0,30.69104
30,10.0,38.0,30.74695
30,11.0,38.0,30.81137
30,12.0,38.0,30.88486
30,13.0,38.0,30.96799
30,14.0,38.0,31.06131
30,15.0,38.0,31.16536
30,16.0,38.0,31.28069
30,17.0,38.0,31.40778
30,18.0,38.0,31.54712
30,19.0,38.0,31.6991
30,20.0,38.0,31.8641
30,21.0,38.0,32.04237
30,22.0,38.0,32.23412
30,23.0,38.0,32.43942
30,24.0,38.0,32.65824
30,25.0,38.0,32.89041
30,26.0,38.0,33.1356
30,27.0,38.0,33.39334
30,28.0,38.0,33.66298
30,29.0,38.0,33.94369
30,30.0,38.0,34.23446
30,31.0,38.0,34.5341
30,32.0,38.0,34.84123
30,33.0,38.0,35.1543
30,34.0,38.0,35.47158
30,35.0,38.0,35.79119
30,36.0,38.0,36.11111
30,37.0,38.0,36.42921
30,38.0,38.0,36.74325
30,39.0,38.0,37.05092
30,40.0,38.0,37.34988
30,41.0,38.0,37.63776
30,42.0,38.0,37.91223
30,43.0,38.0,38.171
30,44.0,38.0,38.41187
30,45.0,38.0,38.63276
30,46.0,38.0,38.83172
30,47.0,38.0,39.007
30,48.0,38.0,39.15703
30,49.0,38.0,39.28048
30,50.0,38.0,39.37627
30,51.0,38.0,39.44355
30,52.0,38.0,39.48179
30,53.0,38.0,39.49069
30,54.0,38.0,39.47027
30,55.0,38.0,39.42081
30,56.0,38.0,39.34288
30,57.0,38.0,39.2373
30,58.0,38.0,39.10515
30,59.0,38.0,38.94774
30,60.0,38.0,38.76658
30,61.0,38.0,38.56338
30,62.0,38.0,38.33999
30,63.0,38.0,38.09842
30,64.0,38.0,37.84074
30,65.0,38.0,37.56913
30,66.0,38.0,37.28578
30,67.0,38.0,36.99292
30,68.0,38.0,36.69274
30,69.0,38.0,36.3874
30,70.0,38.0,36.07897
30,71.0,38.0,35.76946
30,72.0,38.0,35.46075
30,73.0,38.0,35.1546
30,74.0,38.0,34.85262
30,75.0,38.0,34.55629
30,76.0,38.0,34.26691
30,77.0,38.0,33.98562
30,78.0,38.0,33.71342
30,79.0,38.0,33.45111
30,80.0,38.0,33.19935
30,81.0,38.0,32.95865
30,82.0,38.0,32.72938
30,83.0,38.0,32.51174
30,84.0,38.0,32.30585
30,85.0,38.0,32.11168
30,86.0,38.0,31.92911
30,87.0,38.0,31.75794
30,88.0,38.0,31.59788
30,89.0,38.0,31.44858
30,90.0,38.0,31.30965
30,91.0,38.0,31.18064
30,92.0,38.0,31.06109
30,93.0,38.0,30.95051
30,94.0,38.0,30.8484
30,95.0,38.0,30.75426
30,96.0,38.0,30.6676
30,97.0,38.0,30.58793
30,98.0,38.0,30.5148
30,99.0,38.0,30.44775
30,100.0,38.0,30.38637
30,0.0,39.0,30.49306
30,1.0,39.0,30.49781
30,2.0,39.0,30.50648
30,3.0,39.0,30.51951
30,4.0,39.0,30.53735
30,5.0,39.0,30.56047
30,6.0,39.0,30.58932
30,7.0,39.0,30.6244
30,8.0,39.0,30.66619
30,9.0,39.0,30.7152
30,10.0,39.0,30.77192
30,11.0,39.0,30.83688
30,12.0,39.0,30.9106
30,13.0,39.0,30.99359
30,14.0,39.0,31.08639
30,15.0,39.0,31.18949
30,16.0,39.0,31.30341
30,17.0,39.0,31.42862
30,18.0,39.0,31.56557
30,19.0,39.0,31.71467
30,20.0,39.0,31.87626
30,21.0,39.0,32.05063
30,22.0,39.0,32.23799
30,23.0,39.0,32.43842
30,24.0,39.0,32.65193
30,25.0,39.0,32.87836
30,26.0,39.0,33.11745
30,27.0,39.0,33.36875
30,28.0,39.0,33.63166
30,29.0,39.0,33.90541
30,30.0,39.0,34.18903
30,31.0,39.0,34.48138
30,32.0,39.0,34.78113
30,33.0,39.0,35.08679
30,34.0,39.0,35.39669
30,35.0,39.0,35.70899
30,36.0,39.0,36.02172
30,37.0,39.0,36.3328
30,38.0,39.0,36.64003
30,39.0,39.0,36.94115
30,40.0,39.0,37.23386
30,41.0,39.0,37.51583
30,42.0,39.0,37.78475
30,43.0,39.0,38.03838
30,44.0,39.0,38.27454
30,45.0,39.0,38.49118
30,46.0,39.0,38.68638
30,47.0,39.0,38.85839
30,48.0,39.0,39.00568
30,49.0,39.0,39.12692
30,50.0,39.0,39.22103
30,51.0,39.0,39.28718
30,52.0,39.0,39.32483
30,53.0,39.0,39.33369
30,54.0,39.0,39.31376
30,55.0,39.0,39.26532
30,56.0,39.0,39.18891
30,57.0,39.0,39.08534
30,58.0,39.0,38.95566
30,59.0,39.0,38.80115
30,60.0,39.0,38.62331
30,61.0,39.0,38.4238
30,62.0,39.0,38.20444
30,63.0,39.0,37.9672
30,64.0,39.0,37.71412
30,65.0,39.0,37.44734
30,66.0,39.0,37.169
30,67.0,39.0,36.8813
30,68.0,39.0,36.58639
30,69.0,39.0,36.28638
30,70.0,39.0,35.98333
30,71.0,39.0,35.67919
30,72.0,39.0,35.37582
30,73.0,39.0,35.07494
30,74.0,39.0,34.77815
30,75.0,39.0,34.48688
30,76.0,39.0,34.20242
30,77.0,39.0,33.9259
30,78.0,39.0,33.65828
30,79.0,39.0,33.40037
30,80.0,39.0,33.15282
30,81.0,39.0,32.91611
30,82.0,39.0,32.69061
30,83.0,39.0,32.47654
30,84.0,39.0,32.27399
30,85.0,39.0,32.08294
30,86.0,39.0,31.90329
30,87.0,39.0,31.73482
30,88.0,39.0,31.57727
30,89.0,39.0,31.43028
30,90.0,39.0,31.29347
30,91.0,39.0,31.16641
30,92.0,39.0,31.04863
30,93.0,39.0,30.93967
30,94.0,39.0,30.83902
30,95.0,39.0,30.74621
30,96.0,39.0,30.66075
30,97.0,39.0,30.58217
30,98.0,39.0,30.51001
30,99.0,39.0,30.44384
30,100.0,39.0,30.38323
30,0.0,40.0,30.50626
30,1.0,40.0,30.51289
30,2.0,40.0,30.5235
30,3.0,40.0,30.53849
30,4.0,40.0,30.55828
30,5.0,40.0,30.5833
30,6.0,40.0,30.61397
30,7.0,40.0,30.65073
30,8.0,40.0,30.69402
30,9.0,40.0,30.74429
30,10.0,40.0,30.802
30,11.0,40.0,30.86761
30,12.0,40.0,30.94158
30,13.0,40.0,31.02439
30,14.0,40.0,31.11651
30,15.0,40.0,31.21842
30,16.0,40.0,31.33058
30,17.0,40.0,31.45344
30,18.0,40.0,31.58744
30,19.0,40.0,31.73295
30,20.0,40.0,31.89033
30,21.0,40.0,32.05987
30,22.0,40.0,32.24178
30,23.0,40.0,32.43619
30,24.0,40.0,32.64311
30,25.0,40.0,32.86245
30,26.0,40.0,33.09398
30,27.0,40.0,33.33729
30,28.0,40.0,33.59185
30,29.0,40.0,33.85693
30,30.0,40.0,34.13165
30,31.0,40.0,34.41491
30,32.0,40.0,34.70547
30,33.0,40.0,35.00188
30,34.0,40.0,35.30254
30,35.0,40.0,35.60568
30,36.0,40.0,35.9094
30,37.0,40.0,36.21165
30,38.0,40.0,36.51031
30,39.0,40.0,36.80317
30,40.0,40.0,37.08798
30,41.0,40.0,37.36245
30,42.0,40.0,37.62434
30,43.0,40.0,37.87143
30,44.0,40.0,38.10158
30,45.0,40.0,38.31278
30,46.0,40.0,38.50314
30,47.0,40.0,38.67094
30,48.0,40.0,38.81466
30,49.0,40.0,38.933
30,50.0,40.0,39.02488
30,51.0,40.0,39.0895
30,52.0,40.0,39.12629
30,53.0,40.0,39.13498
30,54.0,40.0,39.11555
30,55.0,40.0,39.06827
30,56.0,40.0,38.99366
30,57.0,40.0,38.89252
30,58.0,40.0,38.76585
30,59.0,40.0,38.61491
30,60.0,40.0,38.44115
30,61.0,40.0,38.2462
30,62.0,40.0,38.03185
30,63.0,40.0,37.79999
30,64.0,40.0,37.55265
30,65.0,40.0,37.29189
30,66.0,40.0,37.01983
30,67.0,40.0,36.73859
30,68.0,40.0,36.45029
30,69.0,40.0,36.15699
30,70.0,40.0,35.86069
30,71.0,40.0,35.56332
30,72.0,40.0,35.26669
30,73.0,40.0,34.97247
30,74.0,40.0,34.68224
30,75.0,40.0,34.39739
30,76.0,40.0,34.11918
30,77.0,40.0,33.84872
30,78.0,40.0,33.58694
30,79.0,40.0,33.33465
30,80.0,40.0,33.09246
30,81.0,40.0,32.86087
30,82.0,40.0,32.64023
30,83.0,40.0,32.43074
30,84.0,40.0,32.23251
30,85.0,40.0,32.04551
30,86.0,40.0,31.86965
30,87.0,40.0,31.70472
30,88.0,40.0,31.55044
30,89.0,40.0,31.40649
30,90.0,40.0,31.27249
30,91.0,40.0,31.14801
30,92.0,40.0,31.03262
30,93.0,40.0,30.92583
30,94.0,40.0,30.82718
30,95.0,40.0,30.73618
30,96.0,40.0,30.65238
30,97.0,40.0,30.5753
30,98.0,40.0,30.5045
30,99.0,40.0,30.43956
30,100.0,40.0,30.38007
30,0.0,41.0,30.52161
30,1.0,41.0,30.53055
30,2.0,41.0,30.54353
30,3.0,41.0,30.56091
30,4.0,41.0,30.58308
30,5.0,41.0,30.61042
30,6.0,41.0,30.6433
30,7.0,41.0,30.68211
30,8.0,41.0,30.72723
30,9.0,41.0,30.77906
30,10.0,41.0,30.83797
30,11.0,41.0,30.90439
30,12.0,41.0,30.9787
30,13.0,41.0,31.06132
30,14.0,41.0,31.15269
30,15.0,41.0,31.25321
30,16.0,41.0,31.36331
30,17.0,41.0,31.48341
30,18.0,41.0,31.61391
30,19.0,41.0,31.7552
30,20.0,41.0,31.9076
30,21.0,41.0,32.07142
30,22.0,41.0,32.24689
30,23.0,41.0,32.43416
30,24.0,41.0,32.63328
30,25.0,41.0,32.8442
30,26.0,41.0,33.06673
30,27.0,41.0,33.30055
30,28.0,41.0,33.54518
30,29.0,41.0,33.79997
30,30.0,41.0,34.06409
30,31.0,41.0,34.33653
30,32.0,41.0,34.61613
30,33.0,41.0,34.90151
30,34.0,41.0,35.19114
30,35.0,41.0,35.48334
30,36.0,41.0,35.77627
30,37.0,41.0,36.06796
30,38.0,41.0,36.35636
30,39.0,41.0,36.63931
30,40.0,41.0,36.91464
30,41.0,41.0,37.18011
30,42.0,41.0,37.43353
30,43.0,41.0,37.67274
30,44.0,41.0,37.89564
30,45.0,41.0,38.10027
30,46.0,41.0,38.28476
30,47.0,41.0,38.44744
30,48.0,41.0,38.58681
30,49.0,41.0,38.70158
30,50.0,41.0,38.79071
30,51.0,41.0,38.85339
30,52.0,41.0,38.88906
30,53.0,41.0,38.89744
30,54.0,41.0,38.87851
30,55.0,41.0,38.83252
30,56.0,41.0,38.75996
30,57.0,41.0,38.66161
30,58.0,41.0,38.53845
30,59.0,41.0,38.39168
30,60.0,41.0,38.22271
30,61.0,41.0,38.03314
30,62.0,41.0,37.82468
30,63.0,41.0,37.59919
30,64.0,41.0,37.35863
30,65.0,41.0,37.105
30,66.0,41.0,36.84038
30,67.0,41.0,36.56681
30,68.0,41.0,36.28637
30,69.0,41.0,36.00105
30,70.0,41.0,35.7128
30,71.0,41.0,35.4235
30,72.0,41.0,35.1349
30,73.0,41.0,34.84864
30,74.0,41.0,34.56624
30,75.0,41.0,34.28907
30,76.0,41.0,34.01835
30,77.0,41.0,33.75515
30,78.0,41.0,33.5004
30,79.0,41.0,33.25485
30,80.0,41.0,33.01913
30,81.0,41.0,32.7937
30,82.0,41.0,32.57892
30,83.0,41.0,32.37498
30,84.0,41.0,32.18198
30,85.0,41.0,31.99991
30,86.0,41.0,31.82866
30,87.0,41.0,31.66803
30,88.0,41.0,31.51777
30,89.0,41.0,31.37756
30,90.0,41.0,31.24701
30,91.0,41.0,31.12572
30,92.0,41.0,31.01327
30,93.0,41.0,30.90919
30,94.0,41.0,30.81303
30,95.0,41.0,30.72431
30,96.0,41.0,30.64259
30,97.0,41.0,30.56742
30,98.0,41.0,30.49835
30,99.0,41.0,30.43499
30,100.0,41.0,30.37694
30,0.0,42.0,30.53939
30,1.0,42.0,30.55112
30,2.0,42.0,30.56694
30,3.0,42.0,30.58719
30,4.0,42.0,30.61221
30,5.0,42.0,30.64232
30,6.0,42.0,30.67786
30,7.0,42.0,30.71914
30,8.0,42.0,30.76648
30,9.0,42.0,30.82019
30,10.0,42.0,30.8806
30,11.0,42.0,30.94804
30,12.0,42.0,31.02283
30,13.0,42.0,31.10533
30,14.0,42.0,31.1959
30,15.0,42.0,31.2949
30,16.0,42.0,31.4027
30,17.0,42.0,31.51969
30,18.0,42.0,31.64623
30,19.0,42.0,31.78269
30,20.0,42.0,31.92941
30,21.0,42.0,32.08668
30,22.0,42.0,32.25476
30,23.0,42.0,32.43382
30,24.0,42.0,32.62398
30,25.0,42.0,32.82521
30,26.0,42.0,33.0374
30,27.0,42.0,33.26029
30,28.0,42.0,33.49348
30,29.0,42.0,33.73639
30,30.0,42.0,33.98829
30,31.0,42.0,34.24826
30,32.0,42.0,34.5152
30,33.0,42.0,34.78784
30,34.0,42.0,35.06475
30,35.0,42.0,35.3443
30,36.0,42.0,35.62477
30,37.0,42.0,35.90425
30,38.0,42.0,36.18078
30,39.0,42.0,36.45227
30,40.0,42.0,36.71661
30,41.0,42.0,36.97166
30,42.0,42.0,37.21526
30,43.0,42.0,37.44533
30,44.0,42.0,37.65981
30,45.0,42.0,37.85679
30,46.0,42.0,38.03445
30,47.0,42.0,38.19115
30,48.0,42.0,38.32542
30,49.0,42.0,38.43601
30,50.0,42.0,38.52187
30,51.0,42.0,38.58222
30,52.0,42.0,38.61651
30,53.0,42.0,38.62444
30,54.0,42.0,38.60599
30,55.0,42.0,38.56139
30,56.0,42.0,38.49111
30,57.0,42.0,38.39588
30,58.0,42.0,38.27666
30,59.0,42.0,38.1346
30,60.0,42.0,37.97107
30,61.0,42.0,37.78758
30,62.0,42.0,37.58583
30,63.0,42.0,37.36759
30,64.0,42.0,37.13476
30,65.0,42.0,36.88928
30,66.0,42.0,36.63315
30,67.0,42.0,36.36836
30,68.0,42.0,36.0969
30,69.0,42.0,35.82072
30,70.0,42.0,35.5417
30,71.0,42.0,35.26165
30,72.0,42.0,34.98227
30,73.0,42.0,34.70515
30,74.0,42.0,34.43176
30,75.0,42.0,34.16342
30,76.0,42.0,33.90131
30,77.0,42.0,33.64648
30,78.0,42.0,33.39982
30,79.0,42.0,33.16206
30,80.0,42.0,32.93381
30,81.0,42.0,32.71552
30,82.0,42.0,32.50752
30,83.0,42.0,32.31002
30,84.0,42.0,32.1231
30,85.0,42.0,31.94675
30,86.0,42.0,31.78087
30,87.0,42.0,31.62527
30,88.0,42.0,31.47971
30,89.0,42.0,31.34386
30,90.0,42.0,31.21737
30,91.0,42.0,31.09984
30,92.0,42.0,30.99086
30,93.0,42.0,30.88999
30,94.0,42.0,30.79677
30,95.0,42.0,30.71077
30,96.0,42.0,30.63154
30,97.0,42.0,30.55865
30,98.0,42.0,30.49167
30,99.0,42.0,30.43022
30,100.0,42.0,30.37391
30,0.0,43.0,30.55989
30,1.0,43.0,30.57488
30,2.0,43.0,30.59405
30,3.0,43.0,30.61768
30,4.0,43.0,30.64607
30,5.0,43.0,30.67947
30,6.0,43.0,30.71816
30,7.0,43.0,30.76238
30,8.0,43.0,30.81236
30,9.0,43.0,30.86836
30,10.0,43.0,30.9306
30,11.0,43.0,30.99933
30,12.0,43.0,31.07481
30,13.0,43.0,31.15731
30,14.0,43.0,31.24711
30,15.0,43.0,31.34451
30,16.0,43.0,31.44983
30,17.0,43.0,31.56341
30,18.0,43.0,31.68558
30,19.0,43.0,31.81669
30,20.0,43.0,31.95707
30,21.0,43.0,32.10703
30,22.0,43.0,32.26684
30,23.0,43.0,32.43672
30,24.0,43.0,32.61681
30,25.0,43.0,32.80716
30,26.0,43.0,33.00773
30,27.0,43.0,33.21833
30,28.0,43.0,33.43865
30,29.0,43.0,33.6682
30,30.0,43.0,33.90634
30,31.0,43.0,34.15226
30,32.0,43.0,34.40495
30,33.0,43.0,34.66326
30,34.0,43.0,34.92582
30,35.0,43.0,35.19114
30,36.0,43.0,35.45756
30,37.0,43.0,35.7233
30,38.0,43.0,35.98645
30,39.0,43.0,36.24503
30,40.0,43.0,36.497
30,41.0,43.0,36.74028
30,42.0,43.0,36.97282
30,43.0,43.0,37.19256
30,44.0,43.0,37.39754
30,45.0,43.0,37.58587
30,46.0,43.0,37.7558
30,47.0,43.0,37.90572
30,48.0,43.0,38.0342
30,49.0,43.0,38.14001
30,50.0,43.0,38.22214
30,51.0,43.0,38.2798
30,52.0,43.0,38.31244
30,53.0,43.0,38.31978
30,54.0,43.0,38.30178
30,55.0,43.0,38.25864
30,56.0,43.0,38.19081
30,57.0,43.0,38.09899
30,58.0,43.0,37.98408
30,59.0,43.0,37.8472
30,60.0,43.0,37.68966
30,61.0,43.0,37.51291
30,62.0,43.0,37.31857
30,63.0,43.0,37.10836
30,64.0,43.0,36.8841
30,65.0,43.0,36.64767
30,66.0,43.0,36.40097
30,67.0,43.0,36.14593
30,68.0,43.0,35.88447
30,69.0,43.0,35.61845
30,70.0,43.0,35.3497
30,71.0,43.0,35.07996
30,72.0,43.0,34.81085
30,73.0,43.0,34.54393
30,74.0,43.0,34.28059
30,75.0,43.0,34.02211
30,76.0,43.0,33.76963
30,77.0,43.0,33.52417
30,78.0,43.0,33.28656
30,79.0,43.0,33.05753
30,80.0,43.0,32.83765
30,81.0,43.0,32.62736
30,82.0,43.0,32.42698
30,83.0,43.0,32.23671
30,84.0,43.0,32.05663
30,85.0,43.0,31.88673
30,86.0,43.0,31.72691
30,87.0,43.0,31.577
30,88.0,43.0,31.43674
30,89.0,43.0,31.30584
30,90.0,43.0,31.18396
30,91.0,43.0,31.07071
30,92.0,43.0,30.96569
30,93.0,43.0,30.86848
30,94.0,43.0,30.77864
30,95.0,43.0,30.69575
30,96.0,43.0,30.61939
30,97.0,43.0,30.54912
30,98.0,43.0,30.48456
30,99.0,43.0,30.42532
30,100.0,43.0,30.37103
30,0.0,44.0,30.58332
30,1.0,44.0,30.60211
30,2.0,44.0,30.62516
30,3.0,44.0,30.65272
30,4.0,44.0,30.68502
30,5.0,44.0,30.72227
30,6.0,44.0,30.76464
30,7.0,44.0,30.8123
30,8.0,44.0,30.86542
30,9.0,44.0,30.92414
30,10.0,44.0,30.9886
30,11.0,44.0,31.05896
30,12.0,44.0,31.13538
30,13.0,44.0,31.21805
30,14.0,44.0,31.30716
30,15.0,44.0,31.40295
30,16.0,44.0,31.50568
30,17.0,44.0,31.61562
30,18.0,44.0,31.73308
30,19.0,44.0,31.85838
30,20.0,44.0,31.99186
30,21.0,44.0,32.13381
30,22.0,44.0,32.28455
30,23.0,44.0,32.44432
30,24.0,44.0,32.61334
30,25.0,44.0,32.79171
30,26.0,44.0,32.97946
30,27.0,44.0,33.17651
30,28.0,44.0,33.38262
30,29.0,44.0,33.59742
30,30.0,44.0,33.82038
30,31.0,44.0,34.05079
30,32.0,44.0,34.28775
30,33.0,44.0,34.53022
30,34.0,44.0,34.77696
30,35.0,44.0,35.02657
30,36.0,44.0,35.2775
30,37.0,44.0,35.52805
30,38.0,44.0,35.77644
30,39.0,44.0,36.02078
30,40.0,44.0,36.25909
30,41.0,44.0,36.4894
30,42.0,44.0,36.70972
30,43.0,44.0,36.91807
30,44.0,44.0,37.11254
30,45.0,44.0,37.29132
30,46.0,44.0,37.45269
30,47.0,44.0,37.59511
30,48.0,44.0,37.71716
30,49.0,44.0,37.81766
30,50.0,44.0,37.8956
30,51.0,44.0,37.95022
30,52.0,44.0,37.98098
30,53.0,44.0,37.98759
30,54.0,44.0,37.96998
30,55.0,44.0,37.92834
30,56.0,44.0,37.8631
30,57.0,44.0,37.77491
30,58.0,44.0,37.66464
30,59.0,44.0,37.53333
30,60.0,44.0,37.38224
30,61.0,44.0,37.21278
30,62.0,44.0,37.02646
30,63.0,44.0,36.82495
30,64.0,44.0,36.60998
30,65.0,44.0,36.38335
30,66.0,44.0,36.1469
30,67.0,44.0,35.90245
30,68.0,44.0,35.65186
30,69.0,44.0,35.3969
30,70.0,44.0,35.13933
30,71.0,44.0,34.8808
30,72.0,44.0,34.6229
30,73.0,44.0,34.36708
30,74.0,44.0,34.1147
30,75.0,44.0,33.86698
30,76.0,44.0,33.62502
30,77.0,44.0,33.38978
30,78.0,44.0,33.16207
30,79.0,44.0,32.94258
30,80.0,44.0,32.73187
30,81.0,44.0,32.53035
30,82.0,44.0,32.33832
30,83.0,44.0,32.15599
30,84.0,44.0,31.98342
30,85.0,44.0,31.82062
30,86.0,44.0,31.66747
30,87.0,44.0,31.52382
30,88.0,44.0,31.38943
30,89.0,44.0,31.264
30,90.0,44.0,31.14722
30,91.0,44.0,31.03871
30,92.0,44.0,30.93808
30,93.0,44.0,30.84494
30,94.0,44.0,30.75888
30,95.0,44.0,30.67947
30,96.0,44.0,30.60631
30,97.0,44.0,30.53899
30,98.0,44.0,30.47715
30,99.0,44.0,30.4204
30,100.0,44.0,30.3684
30,0.0,45.0,30.60988
30,1.0,45.0,30.63301
30,2.0,45.0,30.66051
30,3.0,45.0,30.69257
30,4.0,45.0,30.72936
30,5.0,45.0,30.77102
30,6.0,45.0,30.81764
30,7.0,45.0,30.86931
30,8.0,45.0,30.92608
30,9.0,45.0,30.988
30,10.0,45.0,31.05512
30,11.0,45.0,31.12749
30,12.0,45.0,31.20516
30,13.0,45.0,31.28822
30,14.0,45.0,31.37679
30,15.0,45.0,31.47102
30,16.0,45.0,31.57109
30,17.0,45.0,31.67724
30,18.0,45.0,31.78971
30,19.0,45.0,31.90883
30,20.0,45.0,32.03489
30,21.0,45.0,32.16823
30,22.0,45.0,32.30918
30,23.0,45.0,32.45803
30,24.0,45.0,32.61505
30,25.0,45.0,32.78043
30,26.0,45.0,32.95428
30,27.0,45.0,33.13661
30,28.0,45.0,33.3273
30,29.0,45.0,33.52608
30,30.0,45.0,33.73255
30,31.0,45.0,33.94611
30,32.0,45.0,34.16599
30,33.0,45.0,34.39127
30,34.0,45.0,34.62083
30,35.0,45.0,34.85338
30,36.0,45.0,35.08749
30,37.0,45.0,35.32159
30,38.0,45.0,35.55397
30,39.0,45.0,35.78285
30,40.0,45.0,36.00636
30,41.0,45.0,36.22261
30,42.0,45.0,36.42967
30,43.0,45.0,36.62567
30,44.0,45.0,36.80875
30,45.0,45.0,36.97716
30,46.0,45.0,37.12924
30,47.0,45.0,37.26349
30,48.0,45.0,37.37854
30,49.0,45.0,37.47323
30,50.0,45.0,37.54659
30,51.0,45.0,37.59786
30,52.0,45.0,37.6265
30,53.0,45.0,37.63221
30,54.0,45.0,37.61493
30,55.0,45.0,37.57482
30,56.0,45.0,37.51226
30,57.0,45.0,37.42788
30,58.0,45.0,37.32247
30,59.0,45.0,37.19706
30,60.0,45.0,37.05281
30,61.0,45.0,36.89106
30,62.0,45.0,36.71327
30,63.0,45.0,36.52101
30,64.0,45.0,36.31593
30,65.0,45.0,36.09974
30,66.0,45.0,35.87419
30,67.0,45.0,35.64105
30,68.0,45.0,35.40204
30,69.0,45.0,35.15889
30,70.0,45.0,34.91325
30,71.0,45.0,34.66672
30,72.0,45.0,34.42078
30,73.0,45.0,34.17684
30,74.0,45.0,33.93619
30,75.0,45.0,33.69999
30,76.0,45.0,33.46929
30,77.0,45.0,33.24501
30,78.0,45.0,33.02791
30,79.0,45.0,32.81867
30,80.0,45.0,32.61779
30,81.0,45.0,32.42569
30,82.0,45.0,32.24265
30,83.0,45.0,32.06886
30,84.0,45.0,31.90439
30,85.0,45.0,31.74923
30,86.0,45.0,31.60329
30,87.0,45.0,31.4664
30,88.0,45.0,31.33835
30,89.0,45.0,31.21885
30,90.0,45.0,31.1076
30,91.0,45.0,31.00423
30,92.0,45.0,30.9084
30,93.0,45.0,30.81969
30,94.0,45.0,30.73774
30,95.0,45.0,30.66213
30,96.0,45.0,30.59248
30,97.0,45.0,30.52841
30,98.0,45.0,30.46954
30,99.0,45.0,30.41554
30,100.0,45.0,30.36606
30,0.0,46.0,30.6397
30,1.0,46.0,30.66772
30,2.0,46.0,30.70023
30,3.0,46.0,30.73738
30,4.0,46.0,30.77927
30,5.0,46.0,30.82594
30,6.0,46.0,30.8774
30,7.0,46.0,30.93365
30,8.0,46.0,30.99462
30,9.0,46.0,31.06027
30,10.0,46.0,31.13052
30,11.0,46.0,31.20531
