x_um,y_um,LiF2_minus_relative_signal,C2HO_minus_relative_signal
72.4832,2.6846,0.08372,0.1927
73.1544,2.6846,0.12664,0.16056
73.8255,2.6846,0.13985,0.14485
74.4966,2.6846,0.15796,0.12648
75.1678,2.6846,0.12057,0.13916
75.8389,2.6846,0.11185,0.13626
76.5101,2.6846,0.11255,0.1286
77.1812,2.6846,0.16056,0.09525
77.8523,2.6846,0.07164,0.13864
78.5235,2.6846,0.09567,0.12007
79.1946,2.6846,0.12289,0.10057
79.8658,2.6846,0.09074,0.11493
80.5369,2.6846,0.09191,0.11171
81.2081,2.6846,0.11722,0.09602
81.8792,2.6846,0.05161,0.13175
82.5503,2.6846,0.1018,0.10407
83.2215,2.6846,0.16664,0.06911
83.8926,2.6846,0.15381,0.0781
84.5638,2.6846,0.04734,0.13983
85.2349,2.6846,0.20311,0.05655
85.906,2.6846,0.17287,0.07714
86.5772,2.6846,0.16948,0.08325
87.2483,2.6846,0.12596,0.11198
87.9195,2.6846,0.16389,0.0957
88.5906,2.6846,0.23934,0.05869
89.2617,2.6846,0.25121,0.05697
89.9329,2.6846,0.22573,0.07588
90.604,2.6846,0.28856,0.04552
91.2752,2.6846,0.23598,0.07894
91.9463,2.6846,0.25418,0.07264
92.6174,2.6846,0.3001,0.05047
93.2886,2.6846,0.1484,0.1375
93.9597,2.6846,0.30358,0.05351
94.6309,2.6846,0.19323,0.11638
95.302,2.6846,0.24063,0.09099
95.9732,2.6846,0.21858,0.10353
96.6443,2.6846,0.2202,0.1023
97.3154,2.6846,0.17086,0.12877
97.9866,2.6846,0.19798,0.11221
98.6577,2.6846,0.10424,0.16225
99.3289,2.6846,0.16584,0.12557
100.0,2.6846,0.14497,0.13431
0.0,3.3557,0.14357,0.20637
0.6711,3.3557,0.13845,0.21787
1.3423,3.3557,0.1155,0.23866
2.0134,3.3557,0.21044,0.19326
2.6846,3.3557,0.17327,0.22042
3.3557,3.3557,0.19914,0.2117
4.0268,3.3557,0.26271,0.1811
4.698,3.3557,0.14457,0.25043
5.3691,3.3557,0.14452,0.25317
6.0403,3.3557,0.21405,0.21627
6.7114,3.3557,0.25814,0.1925
7.3826,3.3557,0.1965,0.2265
8.0537,3.3557,0.17592,0.2368
8.7248,3.3557,0.20579,0.21827
9.396,3.3557,0.16779,0.23671
10.0671,3.3557,0.22894,0.19947
10.7383,3.3557,0.19287,0.21574
11.4094,3.3557,0.18462,0.21621
12.0805,3.3557,0.18318,0.21268
12.7517,3.3557,0.23241,0.18095
13.4228,3.3557,0.15263,0.22096
14.094,3.3557,0.07805,0.25832
14.7651,3.3557,0.21961,0.17603
15.4362,3.3557,0.14453,0.21459
16.1074,3.3557,0.15955,0.20377
16.7785,3.3557,0.07909,0.24677
17.4497,3.3557,0.13915,0.2126
18.1208,3.3557,0.09057,0.23974
18.7919,3.3557,0.07836,0.24772
19.4631,3.3557,0.05641,0.26219
20.1342,3.3557,0.05819,0.26458
20.8054,3.3557,0.15028,0.21792
21.4765,3.3557,0.07697,0.26419
22.1477,3.3557,0.0518,0.28476
22.8188,3.3557,0.04923,0.29373
23.4899,3.3557,0.09902,0.27449
24.1611,3.3557,0.06653,0.30169
24.8322,3.3557,0.07643,0.30596
25.5034,3.3557,0.10904,0.29809
26.1745,3.3557,0.09824,0.31462
26.8456,3.3557,0.07129,0.34026
27.5168,3.3557,0.08267,0.34455
28.1879,3.3557,0.0786,0.35719
28.8591,3.3557,0.19275,0.30374
29.5302,3.3557,0.11667,0.35534
30.2013,3.3557,0.18909,0.32367
30.8725,3.3557,0.19374,0.32869
31.5436,3.3557,0.14008,0.36499
32.2148,3.3557,0.26164,0.30273
32.8859,3.3557,0.17612,0.35412
33.557,3.3557,0.25992,0.31001
34.2282,3.3557,0.26517,0.308
34.8993,3.3557,0.20607,0.34014
35.5705,3.3557,0.20192,0.34016
36.2416,3.3557,0.2099,0.33184
36.9128,3.3557,0.21117,0.32567
37.5839,3.3557,0.18985,0.33054
38.255,3.3557,0.21396,0.30875
38.9262,3.3557,0.18513,0.31504
39.5973,3.3557,0.20472,0.29323
40.2685,3.3557,0.16372,0.30404
40.9396,3.3557,0.1915,0.27577
41.6107,3.3557,0.12967,0.29657
42.2819,3.3557,0.16577,0.26247
42.953,3.3557,0.12288,0.27195
43.6242,3.3557,0.09034,0.27557
44.2953,3.3557,0.16124,0.22184
44.9664,3.3557,0.13391,0.22298
45.6376,3.3557,0.10251,0.22687
46.3087,3.3557,0.11642,0.20628
46.9799,3.3557,0.16464,0.16749
47.651,3.3557,0.12142,0.1805
48.3221,3.3557,0.11946,0.17172
48.9933,3.3557,0.06083,0.19567
49.6644,3.3557,0.15776,0.13456
50.3356,3.3557,0.03969,0.19427
51.0067,3.3557,0.0,0.22047
51.6779,3.3557,0.07517,0.16718
52.349,3.3557,0.0399,0.18525
53.0201,3.3557,0.08081,0.1624
53.6913,3.3557,0.10735,0.14886
54.3624,3.3557,0.12317,0.14253
55.0336,3.3557,0.12961,0.14254
55.7047,3.3557,0.15655,0.13217
56.3758,3.3557,0.19232,0.11777
57.047,3.3557,0.15548,0.14439
57.7181,3.3557,0.16355,0.14661
58.3893,3.3557,0.19272,0.13747
59.0604,3.3557,0.13903,0.17452
59.7315,3.3557,0.234,0.12902
60.4027,3.3557,0.27275,0.11457
61.0738,3.3557,0.22487,0.14789
61.745,3.3557,0.20186,0.1669
62.4161,3.3557,0.27651,0.13101
63.0872,3.3557,0.19425,0.1815
63.7584,3.3557,0.23383,0.16343
64.4295,3.3557,0.25897,0.15241
65.1007,3.3557,0.23502,0.16758
65.7718,3.3557,0.28694,0.13951
66.443,3.3557,0.23507,0.16797
67.1141,3.3557,0.21252,0.17899
67.7852,3.3557,0.22088,0.17174
68.4564,3.3557,0.20834,0.17501
69.1275,3.3557,0.21134,0.16863
69.7987,3.3557,0.18631,0.17689
70.4698,3.3557,0.17094,0.17895
71.1409,3.3557,0.17396,0.17006
71.8121,3.3557,0.23487,0.12842
72.4832,3.3557,0.12043,0.18371
73.1544,3.3557,0.20502,0.12813
73.8255,3.3557,0.17599,0.13547
74.4966,3.3557,0.24854,0.08637
75.1678,3.3557,0.09635,0.16221
75.8389,3.3557,0.15075,0.12355
76.5101,3.3557,0.13126,0.12633
77.1812,3.3557,0.15306,0.10668
77.8523,3.3557,0.1172,0.11968
78.5235,3.3557,0.12609,0.10854
79.1946,3.3557,0.11689,0.10824
79.8658,3.3557,0.12079,0.10154
80.5369,3.3557,0.09041,0.11479
81.2081,3.3557,0.09215,0.11112
81.8792,3.3557,0.13912,0.08329
82.5503,3.3557,0.09155,0.1089
83.2215,3.3557,0.11156,0.09789
83.8926,3.3557,0.10119,0.10462
84.5638,3.3557,0.21414,0.04367
85.2349,3.3557,0.16249,0.07486
85.906,3.3557,0.16505,0.0766
86.5772,3.3557,0.19039,0.06624
87.2483,3.3557,0.17869,0.07691
87.9195,3.3557,0.16867,0.08698
88.5906,3.3557,0.1895,0.08016
89.2617,3.3557,0.20995,0.07368
89.9329,3.3557,0.1452,0.11453
90.604,3.3557,0.18162,0.09909
91.2752,3.3557,0.16929,0.11054
91.9463,3.3557,0.17786,0.1101
92.6174,3.3557,0.22769,0.08638
93.2886,3.3557,0.25533,0.07454
93.9597,3.3557,0.24631,0.08258
94.6309,3.3557,0.18122,0.1212
95.302,3.3557,0.18633,0.12027
95.9732,3.3557,0.23423,0.09499
96.6443,3.3557,0.25357,0.08496
97.3154,3.3557,0.191,0.11984
97.9866,3.3557,0.2144,0.1064
98.6577,3.3557,0.19317,0.11722
99.3289,3.3557,0.16472,0.13156
100.0,3.3557,0.06921,0.18269
0.0,4.0268,0.14371,0.21853
0.6711,4.0268,0.14963,0.22381
1.3423,4.0268,0.16838,0.22127
2.0134,4.0268,0.14161,0.24323
2.6846,4.0268,0.21957,0.20614
3.3557,4.0268,0.17786,0.23458
4.0268,4.0268,0.18452,0.23517
4.698,4.0268,0.17904,0.24149
5.3691,4.0268,0.19676,0.23389
6.0403,4.0268,0.20578,0.23011
6.7114,4.0268,0.18247,0.2433
7.3826,4.0268,0.25842,0.20043
8.0537,4.0268,0.2115,0.22493
8.7248,4.0268,0.17381,0.24352
9.396,4.0268,0.22982,0.2094
10.0671,4.0268,0.14923,0.25059
10.7383,4.0268,0.16358,0.23863
11.4094,4.0268,0.13411,0.25073
12.0805,4.0268,0.17278,0.22484
12.7517,4.0268,0.13251,0.24281
13.4228,4.0268,0.15732,0.22481
14.094,4.0268,0.07778,0.26508
14.7651,4.0268,0.11499,0.24099
15.4362,4.0268,0.13681,0.22605
16.1074,4.0268,0.1386,0.22297
16.7785,4.0268,0.12458,0.22954
17.4497,4.0268,0.13601,0.22291
18.1208,4.0268,0.07333,0.25848
18.7919,4.0268,0.07983,0.25672
19.4631,4.0268,0.01096,0.29795
20.1342,4.0268,0.04207,0.28479
20.8054,4.0268,0.06706,0.27616
21.4765,4.0268,0.05904,0.28696
22.1477,4.0268,0.05833,0.29474
22.8188,4.0268,0.10798,0.27552
23.4899,4.0268,0.06641,0.30781
24.1611,4.0268,0.1293,0.28282
24.8322,4.0268,0.06947,0.32657
25.5034,4.0268,0.1383,0.29931
26.1745,4.0268,0.13297,0.3135
26.8456,4.0268,0.10909,0.33807
27.5168,4.0268,0.09658,0.35622
28.1879,4.0268,0.10975,0.35981
28.8591,4.0268,0.15608,0.34449
29.5302,4.0268,0.13254,0.36731
30.2013,4.0268,0.13914,0.37253
30.8725,4.0268,0.206,0.34325
31.5436,4.0268,0.18606,0.36101
32.2148,4.0268,0.20632,0.35511
32.8859,4.0268,0.18823,0.36907
33.557,4.0268,0.21015,0.35927
34.2282,4.0268,0.17899,0.37735
34.8993,4.0268,0.20634,0.36127
35.5705,4.0268,0.21533,0.3537
36.2416,4.0268,0.21719,0.34842
36.9128,4.0268,0.171,0.36819
37.5839,4.0268,0.19494,0.34744
38.255,4.0268,0.17078,0.3519
38.9262,4.0268,0.17936,0.33681
39.5973,4.0268,0.16632,0.33247
40.2685,4.0268,0.11593,0.34778
40.9396,4.0268,0.17376,0.30207
41.6107,4.0268,0.12488,0.31489
42.2819,4.0268,0.15973,0.28068
42.953,4.0268,0.18462,0.25166
43.6242,4.0268,0.09095,0.28838
44.2953,4.0268,0.15187,0.23933
44.9664,4.0268,0.11731,0.24361
45.6376,4.0268,0.15463,0.20847
46.3087,4.0268,0.15604,0.19397
46.9799,4.0268,0.07144,0.22811
47.651,4.0268,0.12403,0.18708
48.3221,4.0268,0.08327,0.19907
48.9933,4.0268,0.14767,0.15395
49.6644,4.0268,0.09268,0.17652
50.3356,4.0268,0.10209,0.16478
51.0067,4.0268,0.16474,0.12498
51.6779,4.0268,0.07659,0.17044
52.349,4.0268,0.15431,0.12528
53.0201,4.0268,0.07879,0.16671
53.6913,4.0268,0.05033,0.18341
54.3624,4.0268,0.09087,0.16311
55.0336,4.0268,0.17279,0.12104
55.7047,4.0268,0.15843,0.13353
56.3758,4.0268,0.16453,0.13561
57.047,4.0268,0.22259,0.10961
57.7181,4.0268,0.15294,0.15515
58.3893,4.0268,0.18575,0.14422
59.0604,4.0268,0.22507,0.12994
59.7315,4.0268,0.19098,0.15648
60.4027,4.0268,0.25753,0.12703
61.0738,4.0268,0.24007,0.14394
61.745,4.0268,0.23554,0.15321
62.4161,4.0268,0.26246,0.14441
63.0872,4.0268,0.22083,0.17292
63.7584,4.0268,0.25998,0.15571
64.4295,4.0268,0.25314,0.16305
65.1007,4.0268,0.24959,0.16751
65.7718,4.0268,0.27462,0.15497
66.443,4.0268,0.23059,0.17963
67.1141,4.0268,0.21762,0.18587
67.7852,4.0268,0.19366,0.19704
68.4564,4.0268,0.25323,0.16068
69.1275,4.0268,0.19965,0.18608
69.7987,4.0268,0.26842,0.14251
70.4698,4.0268,0.16439,0.19399
71.1409,4.0268,0.17133,0.18302
71.8121,4.0268,0.14037,0.19241
72.4832,4.0268,0.18765,0.15776
73.1544,4.0268,0.15058,0.16955
73.8255,4.0268,0.14239,0.16501
74.4966,4.0268,0.15304,0.14987
75.1678,4.0268,0.13826,0.14887
75.8389,4.0268,0.11697,0.15165
76.5101,4.0268,0.15747,0.1204
77.1812,4.0268,0.12401,0.13066
77.8523,4.0268,0.16509,0.10008
78.5235,4.0268,0.16089,0.0953
79.1946,4.0268,0.07248,0.13803
79.8658,4.0268,0.11957,0.10634
80.5369,4.0268,0.11565,0.10387
81.2081,4.0268,0.14279,0.08508
81.8792,4.0268,0.12246,0.0936
82.5503,4.0268,0.06273,0.12496
83.2215,4.0268,0.14758,0.07698
83.8926,4.0268,0.18762,0.0548
84.5638,4.0268,0.12589,0.09002
85.2349,4.0268,0.09393,0.10952
85.906,4.0268,0.18237,0.06289
86.5772,4.0268,0.18819,0.06281
87.2483,4.0268,0.23678,0.03954
87.9195,4.0268,0.22959,0.04772
88.5906,4.0268,0.13486,0.10487
89.2617,4.0268,0.23047,0.05657
89.9329,4.0268,0.24715,0.05224
90.604,4.0268,0.20445,0.08094
91.2752,4.0268,0.18723,0.09542
91.9463,4.0268,0.28027,0.04851
92.6174,4.0268,0.16811,0.11531
93.2886,4.0268,0.23795,0.08071
93.9597,4.0268,0.22847,0.08976
94.6309,4.0268,0.2424,0.08535
95.302,4.0268,0.21333,0.10433
95.9732,4.0268,0.1753,0.12774
96.6443,4.0268,0.23387,0.09694
97.3154,4.0268,0.1659,0.13586
97.9866,4.0268,0.16044,0.13949
98.6577,4.0268,0.14765,0.14664
99.3289,4.0268,0.17685,0.12995
100.0,4.0268,0.10276,0.17013
0.0,4.698,0.17788,0.2114
0.6711,4.698,0.1659,0.22651
1.3423,4.698,0.07636,0.28393
2.0134,4.698,0.11309,0.27037
2.6846,4.698,0.11346,0.27607
3.3557,4.698,0.1679,0.25075
4.0268,4.698,0.14216,0.26895
4.698,4.698,0.17404,0.25411
5.3691,4.698,0.20138,0.24076
6.0403,4.698,0.16552,0.26149
6.7114,4.698,0.18348,0.25137
7.3826,4.698,0.20913,0.23607
8.0537,4.698,0.2463,0.21353
8.7248,4.698,0.14028,0.2698
9.396,4.698,0.10902,0.28392
10.0671,4.698,0.23075,0.21257
10.7383,4.698,0.18277,0.23513
11.4094,4.698,0.21374,0.21362
12.0805,4.698,0.19719,0.21845
12.7517,4.698,0.14487,0.24323
13.4228,4.698,0.16746,0.22667
14.094,4.698,0.19066,0.21016
14.7651,4.698,0.13164,0.23986
15.4362,4.698,0.05071,0.28241
16.1074,4.698,0.06641,0.27209
16.7785,4.698,0.06784,0.27062
17.4497,4.698,0.12068,0.2416
18.1208,4.698,0.08983,0.26014
18.7919,4.698,0.13044,0.24011
19.4631,4.698,0.12925,0.24447
20.1342,4.698,0.01114,0.31492
20.8054,4.698,0.14389,0.24719
21.4765,4.698,0.04267,0.31051
22.1477,4.698,0.0144,0.33435
22.8188,4.698,0.06387,0.31596
23.4899,4.698,0.13741,0.28505
24.1611,4.698,0.12761,0.30112
24.8322,4.698,0.1176,0.31787
25.5034,4.698,0.12738,0.32402
26.1745,4.698,0.09825,0.352
26.8456,4.698,0.13387,0.34405
27.5168,4.698,0.19337,0.32267
28.1879,4.698,0.13097,0.36864
28.8591,4.698,0.14034,0.3742
29.5302,4.698,0.12681,0.39174
30.2013,4.698,0.19283,0.36418
30.8725,4.698,0.18998,0.37377
31.5436,4.698,0.19773,0.37622
32.2148,4.698,0.1847,0.38884
32.8859,4.698,0.19359,0.38777
33.557,4.698,0.1932,0.39025
34.2282,4.698,0.1738,0.40162
34.8993,4.698,0.19283,0.38992
35.5705,4.698,0.28435,0.33623
36.2416,4.698,0.17187,0.39411
36.9128,4.698,0.16757,0.39021
37.5839,4.698,0.16084,0.38604
38.255,4.698,0.26677,0.31775
38.9262,4.698,0.13932,0.37766
39.5973,4.698,0.14712,0.36117
40.2685,4.698,0.19787,0.31969
40.9396,4.698,0.17273,0.31941
41.6107,4.698,0.17547,0.30288
42.2819,4.698,0.14714,0.30305
42.953,4.698,0.16703,0.27609
43.6242,4.698,0.17665,0.2547
44.2953,4.698,0.14043,0.25885
44.9664,4.698,0.11934,0.25489
45.6376,4.698,0.10479,0.2478
46.3087,4.698,0.10504,0.23318
46.9799,4.698,0.09137,0.22717
47.651,4.698,0.13381,0.19105
48.3221,4.698,0.07187,0.21409
48.9933,4.698,0.06875,0.20577
49.6644,4.698,0.11169,0.17329
50.3356,4.698,0.13742,0.15186
51.0067,4.698,0.07727,0.17967
51.6779,4.698,0.15583,0.132
52.349,4.698,0.16863,0.12241
53.0201,4.698,0.07361,0.17423
53.6913,4.698,0.12589,0.14572
54.3624,4.698,0.08481,0.17044
55.0336,4.698,0.14954,0.13767
55.7047,4.698,0.11907,0.15895
56.3758,4.698,0.12379,0.16169
57.047,4.698,0.21301,0.11836
57.7181,4.698,0.17926,0.144
58.3893,4.698,0.14661,0.16955
59.0604,4.698,0.25793,0.11545
59.7315,4.698,0.19804,0.15658
60.4027,4.698,0.18764,0.17017
61.0738,4.698,0.22825,0.1552
61.745,4.698,0.20672,0.17434
62.4161,4.698,0.22697,0.1697
63.0872,4.698,0.17833,0.20261
63.7584,4.698,0.23625,0.1755
64.4295,4.698,0.28526,0.15237
65.1007,4.698,0.28925,0.15319
65.7718,4.698,0.28407,0.15798
66.443,4.698,0.17804,0.21761
67.1141,4.698,0.2628,0.17008
67.7852,4.698,0.25796,0.1711
68.4564,4.698,0.19897,0.20103
69.1275,4.698,0.25809,0.16421
69.7987,4.698,0.2349,0.17202
70.4698,4.698,0.19951,0.18562
71.1409,4.698,0.24594,0.15287
71.8121,4.698,0.16979,0.18742
72.4832,4.698,0.19736,0.1637
73.1544,4.698,0.21365,0.14572
73.8255,4.698,0.22109,0.13228
74.4966,4.698,0.11538,0.18144
75.1678,4.698,0.12414,0.16695
75.8389,4.698,0.21851,0.10497
76.5101,4.698,0.07021,0.17797
77.1812,4.698,0.16028,0.11894
77.8523,4.698,0.10444,0.14141
78.5235,4.698,0.10318,0.13416
79.1946,4.698,0.13296,0.11036
79.8658,4.698,0.18421,0.07542
80.5369,4.698,0.19969,0.0612
81.2081,4.698,0.13393,0.09301
81.8792,4.698,0.20564,0.04942
82.5503,4.698,0.17253,0.06502
83.2215,4.698,0.17226,0.06336
83.8926,4.698,0.16653,0.06569
84.5638,4.698,0.21214,0.04043
85.2349,4.698,0.21583,0.03934
85.906,4.698,0.15155,0.07683
86.5772,4.698,0.24176,0.02927
87.2483,4.698,0.24994,0.02794
87.9195,4.698,0.23839,0.03814
88.5906,4.698,0.2034,0.06184
89.2617,4.698,0.19797,0.06951
89.9329,4.698,0.18308,0.0827
90.604,4.698,0.24503,0.05339
91.2752,4.698,0.21441,0.07556
91.9463,4.698,0.19371,0.09218
92.6174,4.698,0.21799,0.08369
93.2886,4.698,0.24325,0.07444
93.9597,4.698,0.18316,0.1123
94.6309,4.698,0.21279,0.09996
95.302,4.698,0.25928,0.07782
95.9732,4.698,0.18306,0.12337
96.6443,4.698,0.24371,0.09238
97.3154,4.698,0.15886,0.14166
97.9866,4.698,0.15288,0.14659
98.6577,4.698,0.12297,0.16425
99.3289,4.698,0.12764,0.16215
100.0,4.698,0.14687,0.15142
0.0,5.3691,0.15302,0.23658
0.6711,5.3691,0.09993,0.27439
1.3423,5.3691,0.16289,0.24691
2.0134,5.3691,0.17638,0.246
2.6846,5.3691,0.12837,0.27827
3.3557,5.3691,0.18729,0.25014
4.0268,5.3691,0.14547,0.27693
4.698,5.3691,0.1554,0.27392
5.3691,5.3691,0.17557,0.2642
6.0403,5.3691,0.20331,0.24929
6.7114,5.3691,0.17577,0.26413
7.3826,5.3691,0.20959,0.24402
8.0537,5.3691,0.16814,0.26493
8.7248,5.3691,0.12961,0.28355
9.396,5.3691,0.22613,0.2266
10.0671,5.3691,0.18809,0.24396
10.7383,5.3691,0.14546,0.26357
11.4094,5.3691,0.21723,0.21951
12.0805,5.3691,0.14367,0.25618
12.7517,5.3691,0.16299,0.24143
13.4228,5.3691,0.13532,0.25311
14.094,5.3691,0.12185,0.25736
14.7651,5.3691,0.13086,0.24974
15.4362,5.3691,0.15039,0.23701
16.1074,5.3691,0.08725,0.27106
16.7785,5.3691,0.11121,0.25769
17.4497,5.3691,0.15784,0.23278
18.1208,5.3691,0.07386,0.28152
18.7919,5.3691,0.09903,0.27079
19.4631,5.3691,0.09723,0.2762
20.1342,5.3691,0.08247,0.28999
20.8054,5.3691,0.10201,0.28586
21.4765,5.3691,0.03149,0.33285
22.1477,5.3691,0.10787,0.29927
22.8188,5.3691,0.10234,0.3121
23.4899,5.3691,0.05124,0.35105
24.1611,5.3691,0.08881,0.34141
24.8322,5.3691,0.08582,0.35482
25.5034,5.3691,0.08776,0.36583
26.1745,5.3691,0.17239,0.33107
26.8456,5.3691,0.08197,0.39352
27.5168,5.3691,0.10675,0.39177
28.1879,5.3691,0.13001,0.39044
28.8591,5.3691,0.1688,0.37988
29.5302,5.3691,0.13252,0.41022
30.2013,5.3691,0.17327,0.39679
30.8725,5.3691,0.18047,0.40084
31.5436,5.3691,0.11943,0.44149
32.2148,5.3691,0.1333,0.4391
32.8859,5.3691,0.19906,0.40633
33.557,5.3691,0.21347,0.40042
34.2282,5.3691,0.18414,0.41709
34.8993,5.3691,0.18147,0.41719
35.5705,5.3691,0.1713,0.41967
36.2416,5.3691,0.24473,0.37396
36.9128,5.3691,0.22213,0.37985
37.5839,5.3691,0.20791,0.37943
38.255,5.3691,0.21918,0.36328
38.9262,5.3691,0.14299,0.39425
39.5973,5.3691,0.18251,0.35963
40.2685,5.3691,0.22291,0.32339
40.9396,5.3691,0.1689,0.33859
41.6107,5.3691,0.19228,0.31004
42.2819,5.3691,0.13478,0.32582
42.953,5.3691,0.152,0.29974
43.6242,5.3691,0.16756,0.27443
44.2953,5.3691,0.16143,0.26123
44.9664,5.3691,0.13311,0.26065
45.6376,5.3691,0.11672,0.25393
46.3087,5.3691,0.03633,0.28345
46.9799,5.3691,0.11758,0.22406
47.651,5.3691,0.07461,0.23472
48.3221,5.3691,0.14418,0.18407
48.9933,5.3691,0.09922,0.19836
49.6644,5.3691,0.13441,0.16956
50.3356,5.3691,0.0991,0.18143
51.0067,5.3691,0.07179,0.19042
51.6779,5.3691,0.13708,0.14958
52.349,5.3691,0.15197,0.13831
53.0201,5.3691,0.14702,0.13964
53.6913,5.3691,0.16438,0.13009
54.3624,5.3691,0.14609,0.14178
55.0336,5.3691,0.17744,0.12723
55.7047,5.3691,0.21237,0.11191
56.3758,5.3691,0.19956,0.12417
57.047,5.3691,0.18923,0.13599
57.7181,5.3691,0.15971,0.15921
58.3893,5.3691,0.1585,0.16728
59.0604,5.3691,0.18522,0.16023
59.7315,5.3691,0.24324,0.13599
60.4027,5.3691,0.20714,0.16404
61.0738,5.3691,0.21877,0.16541
61.745,5.3691,0.22924,0.16708
62.4161,5.3691,0.20218,0.18907
63.0872,5.3691,0.2292,0.18036
63.7584,5.3691,0.21829,0.19191
64.4295,5.3691,0.21969,0.19569
65.1007,5.3691,0.2546,0.17982
65.7718,5.3691,0.2094,0.20734
66.443,5.3691,0.18729,0.22086
67.1141,5.3691,0.19312,0.21765
67.7852,5.3691,0.26065,0.17895
68.4564,5.3691,0.24593,0.18472
69.1275,5.3691,0.20514,0.20379
69.7987,5.3691,0.2116,0.19548
70.4698,5.3691,0.24639,0.17038
71.1409,5.3691,0.20729,0.18535
71.8121,5.3691,0.20602,0.17845
72.4832,5.3691,0.16812,0.19114
73.1544,5.3691,0.17878,0.17625
73.8255,5.3691,0.18389,0.16397
74.4966,5.3691,0.19986,0.14533
75.1678,5.3691,0.18998,0.14087
75.8389,5.3691,0.17012,0.14191
76.5101,5.3691,0.15967,0.13785
77.1812,5.3691,0.08161,0.17159
77.8523,5.3691,0.12996,0.13552
78.5235,5.3691,0.18713,0.09506
79.1946,5.3691,0.15562,0.10449
79.8658,5.3691,0.12638,0.11338
80.5369,5.3691,0.1584,0.08906
81.2081,5.3691,0.2,0.06031
81.8792,5.3691,0.18796,0.06228
82.5503,5.3691,0.23127,0.03448
83.2215,5.3691,0.22862,0.0332
83.8926,5.3691,0.1737,0.06194
84.5638,5.3691,0.16402,0.06653
85.2349,5.3691,0.16417,0.0666
85.906,5.3691,0.22321,0.03486
86.5772,5.3691,0.16154,0.071
87.2483,5.3691,0.21916,0.04165
87.9195,5.3691,0.16241,0.07651
88.5906,5.3691,0.23907,0.03787
89.2617,5.3691,0.17924,0.07554
89.9329,5.3691,0.26857,0.03076
90.604,5.3691,0.24703,0.04784
91.2752,5.3691,0.21839,0.06907
91.9463,5.3691,0.15987,0.10698
92.6174,5.3691,0.22208,0.07783
93.2886,5.3691,0.26907,0.05702
93.9597,5.3691,0.20708,0.09655
94.6309,5.3691,0.19908,0.10581
95.302,5.3691,0.20862,0.10499
95.9732,5.3691,0.22355,0.10076
96.6443,5.3691,0.20709,0.11351
97.3154,5.3691,0.17295,0.13556
97.9866,5.3691,0.18118,0.13355
98.6577,5.3691,0.16203,0.14618
99.3289,5.3691,0.12956,0.16564
100.0,5.3691,0.1737,0.14197
0.0,6.0403,0.15189,0.24803
0.6711,6.0403,0.13039,0.26813
1.3423,6.0403,0.09154,0.29699
2.0134,6.0403,0.13555,0.27888
2.6846,6.0403,0.18391,0.25734
3.3557,6.0403,0.09325,0.312
4.0268,6.0403,0.19129,0.26081
4.698,6.0403,0.11478,0.30552
5.3691,6.0403,0.11901,0.30438
6.0403,6.0403,0.18891,0.26581
6.7114,6.0403,0.23411,0.24004
7.3826,6.0403,0.11843,0.30281
8.0537,6.0403,0.20671,0.25157
8.7248,6.0403,0.12577,0.2937
9.396,6.0403,0.22049,0.23778
10.0671,6.0403,0.12723,0.28591
10.7383,6.0403,0.09809,0.29821
11.4094,6.0403,0.1238,0.27997
12.0805,6.0403,0.19981,0.23389
12.7517,6.0403,0.13856,0.26428
13.4228,6.0403,0.09942,0.28278
14.094,6.0403,0.15377,0.24989
14.7651,6.0403,0.15332,0.24809
15.4362,6.0403,0.13555,0.2567
16.1074,6.0403,0.10938,0.27088
16.7785,6.0403,0.09021,0.28216
17.4497,6.0403,0.12582,0.26408
18.1208,6.0403,0.07087,0.29743
18.7919,6.0403,0.08329,0.29451
19.4631,6.0403,0.07356,0.30507
20.1342,6.0403,0.17558,0.25471
20.8054,6.0403,0.11955,0.29327
21.4765,6.0403,0.10509,0.30979
22.1477,6.0403,0.08553,0.33013
22.8188,6.0403,0.0947,0.3354
23.4899,6.0403,0.08063,0.35432
24.1611,6.0403,0.07774,0.36765
24.8322,6.0403,0.07534,0.38117
25.5034,6.0403,0.10348,0.37802
26.1745,6.0403,0.08427,0.40126
26.8456,6.0403,0.09131,0.40984
27.5168,6.0403,0.0839,0.42618
28.1879,6.0403,0.11536,0.42044
28.8591,6.0403,0.11843,0.42982
29.5302,6.0403,0.1569,0.41867
30.2013,6.0403,0.20376,0.40183
30.8725,6.0403,0.18622,0.41956
31.5436,6.0403,0.13653,0.4538
32.2148,6.0403,0.17164,0.43945
32.8859,6.0403,0.14711,0.45664
33.557,6.0403,0.18042,0.44001
34.2282,6.0403,0.21852,0.41898
34.8993,6.0403,0.128,0.46758
35.5705,6.0403,0.21394,0.41639
36.2416,6.0403,0.13319,0.45597
36.9128,6.0403,0.08524,0.4756
37.5839,6.0403,0.17393,0.41765
38.255,6.0403,0.2144,0.38491
38.9262,6.0403,0.1875,0.38811
39.5973,6.0403,0.15324,0.39406
40.2685,6.0403,0.15556,0.37854
40.9396,6.0403,0.14973,0.36655
41.6107,6.0403,0.19012,0.3281
42.2819,6.0403,0.11651,0.35237
42.953,6.0403,0.17108,0.30507
43.6242,6.0403,0.14431,0.30277
44.2953,6.0403,0.15109,0.2819
44.9664,6.0403,0.12075,0.28192
