normalized_state,two_theta_deg,relative_intensity_au
0.0261,24.9298,0.564384
0.0261,25.0535,0.378405
0.0261,25.1773,0.242043
0.0261,25.301,0.161117
0.0261,25.4247,0.11239
0.0261,25.5485,0.089774
0.0261,25.6722,0.068547
0.0261,25.796,0.060904
0.0261,25.9197,0.092451
0.0261,26.0435,0.094517
0.0261,26.1672,0.058996
0.0261,26.291,0.078406
0.0261,26.4147,0.067326
0.0261,26.5385,0.067587
0.0261,26.6622,0.083512
0.0261,26.786,0.097806
0.0261,26.9097,0.090626
0.0261,27.0334,0.105081
0.0261,27.1572,0.065161
0.0261,27.2809,0.07515
0.0261,27.4047,0.081569
0.0261,27.5284,0.067441
0.0261,27.6522,0.055539
0.0261,27.7759,0.081034
0.0261,27.8997,0.065639
0.0261,28.0234,0.06478
0.0261,28.1472,0.065635
0.0261,28.2709,0.067777
0.0261,28.3946,0.062106
0.0261,28.5184,0.050314
0.0261,28.6421,0.072668
0.0261,28.7659,0.061571
0.0261,28.8896,0.042968
0.0261,29.0134,0.06816
0.0261,29.1371,0.064119
0.0261,29.2609,0.063669
0.0261,29.3846,0.037077
0.0261,29.5084,0.039543
0.0261,29.6321,0.060325
0.0261,29.7559,0.024099
0.0261,29.8796,0.027587
0.0261,30.0033,0.022279
0.0261,30.1271,0.047846
0.0261,30.2508,0.04055
0.0261,30.3746,0.035954
0.0261,30.4983,0.064807
0.0261,30.6221,0.02661
0.0261,30.7458,0.055867
0.0261,30.8696,0.053976
0.0261,30.9933,0.03037
0.0261,31.1171,0.054583
0.0261,31.2408,0.059627
0.0261,31.3645,0.066074
0.0261,31.4883,0.0323
0.0261,31.612,0.073375
0.0261,31.7358,0.0612
0.0261,31.8595,0.067938
0.0261,31.9833,0.076228
0.0261,32.107,0.056966
0.0261,32.2308,0.071202
0.0261,32.3545,0.080638
0.0261,32.4783,0.071063
0.0261,32.602,0.094715
0.0261,32.7258,0.082809
0.0261,32.8495,0.101775
0.0261,32.9732,0.079738
0.0261,33.097,0.087007
0.0261,33.2207,0.07813
0.0261,33.3445,0.081377
0.0261,33.4682,0.072508
0.0261,33.592,0.089401
0.0261,33.7157,0.117608
0.0261,33.8395,0.145754
0.0261,33.9632,0.180319
0.0261,34.087,0.227095
0.0261,34.2107,0.2969
0.0261,34.3344,0.399888
0.0261,34.4582,0.48205
0.0261,34.5819,0.535069
0.0261,34.7057,0.613625
0.0261,34.8294,0.712295
0.0261,34.9532,0.761749
0.0261,35.0769,0.757479
0.0261,35.2007,0.714358
0.0261,35.3244,0.675516
0.0261,35.4482,0.603367
0.0261,35.5719,0.542912
0.0261,35.6957,0.423504
0.0261,35.8194,0.357675
0.0261,35.9431,0.286755
0.0261,36.0669,0.210161
0.0261,36.1906,0.173889
0.0261,36.3144,0.146299
0.0261,36.4381,0.05794
0.0261,36.5619,0.078655
0.0261,36.6856,0.035528
0.0261,36.8094,0.0703
0.0261,36.9331,0.060227
0.0261,37.0569,0.06726
0.0261,37.1806,0.058601
0.0261,37.3043,0.036728
0.0261,37.4281,0.040262
0.0261,37.5518,0.078987
0.0261,37.6756,0.090818
0.0261,37.7993,0.061583
0.0261,37.9231,0.058904
0.0261,38.0468,0.080764
0.0261,38.1706,0.048091
0.0261,38.2943,0.070871
0.0261,38.4181,0.073255
0.0261,38.5418,0.092911
0.0261,38.6656,0.081812
0.0261,38.7893,0.077901
0.0261,38.913,0.051198
0.0261,39.0368,0.099446
0.0261,39.1605,0.061048
0.0261,39.2843,0.045317
0.0261,39.408,0.067852
0.0261,39.5318,0.092127
0.0261,39.6555,0.092178
0.0261,39.7793,0.072185
0.0261,39.903,0.084145
0.0261,40.0268,0.077428
0.0261,40.1505,0.045334
0.0261,40.2742,0.06604
0.0261,40.398,0.056705
0.0261,40.5217,0.053136
0.0261,40.6455,0.033762
0.0261,40.7692,0.052559
0.0261,40.893,0.0542
0.0261,41.0167,0.089502
0.0261,41.1405,0.052044
0.0261,41.2642,0.065169
0.0261,41.388,0.068984
0.0261,41.5117,0.035715
0.0261,41.6355,0.040079
0.0261,41.7592,0.055992
0.0261,41.8829,0.036871
0.0261,42.0067,0.04046
0.0261,42.1304,0.045262
0.0261,42.2542,0.031001
0.0261,42.3779,0.047813
0.0261,42.5017,0.040038
0.0261,42.6254,0.045408
0.0261,42.7492,0.040815
0.0261,42.8729,0.041454
0.0261,42.9967,0.05152
0.0261,43.1204,0.054113
0.0261,43.2441,0.04236
0.0261,43.3679,0.054587
0.0261,43.4916,0.065095
0.0261,43.6154,0.065787
0.0261,43.7391,0.076292
0.0261,43.8629,0.055217
0.0261,43.9866,0.054916
0.0261,44.1104,0.063074
0.0261,44.2341,0.056592
0.0261,44.3579,0.065219
0.0261,44.4816,0.069452
0.0261,44.6054,0.068506
0.0261,44.7291,0.069773
0.0261,44.8528,0.081286
0.0261,44.9766,0.068308
0.0261,45.1003,0.072534
0.0261,45.2241,0.078981
0.0261,45.3478,0.087985
0.0261,45.4716,0.066258
0.0261,45.5953,0.090521
0.0261,45.7191,0.088768
0.0261,45.8428,0.09283
0.0261,45.9666,0.133702
0.0261,46.0903,0.113492
0.0261,46.214,0.170569
0.0261,46.3378,0.220394
0.0261,46.4615,0.246544
0.0261,46.5853,0.277251
0.0261,46.709,0.265686
0.0261,46.8328,0.311171
0.0261,46.9565,0.266609
0.0261,47.0803,0.227121
0.0261,47.204,0.230859
0.0261,47.3278,0.185585
0.0261,47.4515,0.115916
0.0261,47.5753,0.109177
0.0261,47.699,0.10103
0.0261,47.8227,0.065953
0.0261,47.9465,0.085486
0.0261,48.0702,0.049354
0.0261,48.194,0.027823
0.0261,48.3177,0.042612
0.0261,48.4415,0.026748
0.0261,48.5652,0.042114
0.0261,48.689,0.064404
0.0261,48.8127,0.053874
0.0261,48.9365,0.057495
0.0261,49.0602,0.04154
0.0261,49.1839,0.047099
0.0261,49.3077,0.06432
0.0261,49.4314,0.045714
0.0261,49.5552,0.065227
0.0261,49.6789,0.070338
0.0261,49.8027,0.088148
0.0261,49.9264,0.051006
0.0261,50.0502,0.072334
0.0261,50.1739,0.091917
0.0261,50.2977,0.06509
0.0261,50.4214,0.066228
0.0261,50.5452,0.058212
0.0261,50.6689,0.08204
0.0261,50.7926,0.077413
0.0261,50.9164,0.061532
0.0261,51.0401,0.091706
0.0261,51.1639,0.075638
0.0261,51.2876,0.100824
0.0261,51.4114,0.078268
0.0261,51.5351,0.09168
0.0261,51.6589,0.065943
0.0261,51.7826,0.071489
0.0261,51.9064,0.078069
0.0261,52.0301,0.062708
0.0261,52.1538,0.059946
0.0261,52.2776,0.073023
0.0261,52.4013,0.06106
0.0261,52.5251,0.096766
0.0261,52.6488,0.085885
0.0261,52.7726,0.073613
0.0261,52.8963,0.06364
0.0261,53.0201,0.055693
0.0261,53.1438,0.049689
0.0261,53.2676,0.065801
0.0261,53.3913,0.052969
0.0261,53.5151,0.049417
0.0261,53.6388,0.062728
0.0261,53.7625,0.036363
0.0261,53.8863,0.048019
0.0261,54.01,0.044529
0.0261,54.1338,0.048125
0.0261,54.2575,0.045376
0.0261,54.3813,0.016588
0.0261,54.505,0.024801
0.0261,54.6288,0.022577
0.0261,54.7525,0.026011
0.0261,54.8763,0.064159
0.0261,55.0,0.041541
0.0348,18.0,0.022061
0.0348,18.1237,0.06245
0.0348,18.2475,0.052095
0.0348,18.3712,0.056945
0.0348,18.495,0.052349
0.0348,18.6187,0.056013
0.0348,18.7425,0.049857
0.0348,18.8662,0.052738
0.0348,18.99,0.065679
0.0348,19.1137,0.081605
0.0348,19.2375,0.07776
0.0348,19.3612,0.057555
0.0348,19.4849,0.072089
0.0348,19.6087,0.067249
0.0348,19.7324,0.067766
0.0348,19.8562,0.074741
0.0348,19.9799,0.067284
0.0348,20.1037,0.088952
0.0348,20.2274,0.083386
0.0348,20.3512,0.07395
0.0348,20.4749,0.088355
0.0348,20.5987,0.075461
0.0348,20.7224,0.0978
0.0348,20.8462,0.071807
0.0348,20.9699,0.054772
0.0348,21.0936,0.082006
0.0348,21.2174,0.082316
0.0348,21.3411,0.066311
0.0348,21.4649,0.063289
0.0348,21.5886,0.077138
0.0348,21.7124,0.088193
0.0348,21.8361,0.072557
0.0348,21.9599,0.06166
0.0348,22.0836,0.078766
0.0348,22.2074,0.06626
0.0348,22.3311,0.058951
0.0348,22.4548,0.048808
0.0348,22.5786,0.066496
0.0348,22.7023,0.066249
0.0348,22.8261,0.051824
0.0348,22.9498,0.051486
0.0348,23.0736,0.058169
0.0348,23.1973,0.050894
0.0348,23.3211,0.055634
0.0348,23.4448,0.097413
0.0348,23.5686,0.107554
0.0348,23.6923,0.180071
0.0348,23.8161,0.244517
0.0348,23.9398,0.406528
0.0348,24.0635,0.625779
0.0348,24.1873,0.791976
0.0348,24.311,0.977365
0.0348,24.4348,1.079334
0.0348,24.5585,1.079091
0.0348,24.6823,0.988958
0.0348,24.806,0.789183
0.0348,24.9298,0.588277
0.0348,25.0535,0.41519
0.0348,25.1773,0.278523
0.0348,25.301,0.179584
0.0348,25.4247,0.105325
0.0348,25.5485,0.067877
0.0348,25.6722,0.06714
0.0348,25.796,0.042776
0.0348,25.9197,0.069078
0.0348,26.0435,0.050848
0.0348,26.1672,0.056563
0.0348,26.291,0.096565
0.0348,26.4147,0.101349
0.0348,26.5385,0.067333
0.0348,26.6622,0.099773
0.0348,26.786,0.093798
0.0348,26.9097,0.077424
0.0348,27.0334,0.08959
0.0348,27.1572,0.070093
0.0348,27.2809,0.051893
0.0348,27.4047,0.071664
0.0348,27.5284,0.059938
0.0348,27.6522,0.08401
0.0348,27.7759,0.075595
0.0348,27.8997,0.067116
0.0348,28.0234,0.07681
0.0348,28.1472,0.074989
0.0348,28.2709,0.065103
0.0348,28.3946,0.054072
0.0348,28.5184,0.045734
0.0348,28.6421,0.055603
0.0348,28.7659,0.067449
0.0348,28.8896,0.062555
0.0348,29.0134,0.073872
0.0348,29.1371,0.04421
0.0348,29.2609,0.054528
0.0348,29.3846,0.043669
0.0348,29.5084,0.049775
0.0348,29.6321,0.058129
0.0348,29.7559,0.044197
0.0348,29.8796,0.031302
0.0348,30.0033,0.044264
0.0348,30.1271,0.053724
0.0348,30.2508,0.044818
0.0348,30.3746,0.033907
0.0348,30.4983,0.053334
0.0348,30.6221,0.042929
0.0348,30.7458,0.046849
0.0348,30.8696,0.03706
0.0348,30.9933,0.03364
0.0348,31.1171,0.060565
0.0348,31.2408,0.061762
0.0348,31.3645,0.066429
0.0348,31.4883,0.070534
0.0348,31.612,0.086156
0.0348,31.7358,0.062993
0.0348,31.8595,0.056073
0.0348,31.9833,0.075128
0.0348,32.107,0.078479
0.0348,32.2308,0.044876
0.0348,32.3545,0.056729
0.0348,32.4783,0.06842
0.0348,32.602,0.055933
0.0348,32.7258,0.067976
0.0348,32.8495,0.086608
0.0348,32.9732,0.091043
0.0348,33.097,0.085646
0.0348,33.2207,0.080565
0.0348,33.3445,0.092001
0.0348,33.4682,0.085303
0.0348,33.592,0.105205
0.0348,33.7157,0.08907
0.0348,33.8395,0.148786
0.0348,33.9632,0.207799
0.0348,34.087,0.248305
0.0348,34.2107,0.296319
0.0348,34.3344,0.379346
0.0348,34.4582,0.475181
0.0348,34.5819,0.573809
0.0348,34.7057,0.66037
0.0348,34.8294,0.694968
0.0348,34.9532,0.734935
0.0348,35.0769,0.751642
0.0348,35.2007,0.738753
0.0348,35.3244,0.674409
0.0348,35.4482,0.592779
0.0348,35.5719,0.504131
0.0348,35.6957,0.419561
0.0348,35.8194,0.353821
0.0348,35.9431,0.27443
0.0348,36.0669,0.177846
0.0348,36.1906,0.158944
0.0348,36.3144,0.110193
0.0348,36.4381,0.092964
0.0348,36.5619,0.087459
0.0348,36.6856,0.050834
0.0348,36.8094,0.072279
0.0348,36.9331,0.050719
0.0348,37.0569,0.036969
0.0348,37.1806,0.055703
0.0348,37.3043,0.061136
0.0348,37.4281,0.058054
0.0348,37.5518,0.058716
0.0348,37.6756,0.063248
0.0348,37.7993,0.074702
0.0348,37.9231,0.104686
0.0348,38.0468,0.050214
0.0348,38.1706,0.073531
0.0348,38.2943,0.085818
0.0348,38.4181,0.075099
0.0348,38.5418,0.0817
0.0348,38.6656,0.089036
0.0348,38.7893,0.090725
0.0348,38.913,0.109087
0.0348,39.0368,0.091991
0.0348,39.1605,0.06794
0.0348,39.2843,0.081095
0.0348,39.408,0.079504
0.0348,39.5318,0.052724
0.0348,39.6555,0.098374
0.0348,39.7793,0.060059
0.0348,39.903,0.088602
0.0348,40.0268,0.068982
0.0348,40.1505,0.073244
0.0348,40.2742,0.040887
0.0348,40.398,0.045798
0.0348,40.5217,0.053422
0.0348,40.6455,0.044624
0.0348,40.7692,0.068985
0.0348,40.893,0.063151
0.0348,41.0167,0.027352
0.0348,41.1405,0.037294
0.0348,41.2642,0.061199
0.0348,41.388,0.03595
0.0348,41.5117,0.069998
0.0348,41.6355,0.048556
0.0348,41.7592,0.037225
0.0348,41.8829,0.049133
0.0348,42.0067,0.028227
0.0348,42.1304,0.044489
0.0348,42.2542,0.051027
0.0348,42.3779,0.062271
0.0348,42.5017,0.055673
0.0348,42.6254,0.053468
0.0348,42.7492,0.043028
0.0348,42.8729,0.055246
0.0348,42.9967,0.021152
0.0348,43.1204,0.06254
0.0348,43.2441,0.064591
0.0348,43.3679,0.059202
0.0348,43.4916,0.061226
0.0348,43.6154,0.063826
0.0348,43.7391,0.064642
0.0348,43.8629,0.047136
0.0348,43.9866,0.08951
0.0348,44.1104,0.065677
0.0348,44.2341,0.093184
0.0348,44.3579,0.091362
0.0348,44.4816,0.059209
0.0348,44.6054,0.076606
0.0348,44.7291,0.082535
0.0348,44.8528,0.085597
0.0348,44.9766,0.057766
0.0348,45.1003,0.079447
0.0348,45.2241,0.077997
0.0348,45.3478,0.074057
0.0348,45.4716,0.067849
0.0348,45.5953,0.050703
0.0348,45.7191,0.09042
0.0348,45.8428,0.105285
0.0348,45.9666,0.11154
0.0348,46.0903,0.154013
0.0348,46.214,0.175131
0.0348,46.3378,0.189854
0.0348,46.4615,0.264068
0.0348,46.5853,0.263984
0.0348,46.709,0.287744
0.0348,46.8328,0.270379
0.0348,46.9565,0.263712
0.0348,47.0803,0.263382
0.0348,47.204,0.200652
0.0348,47.3278,0.135229
0.0348,47.4515,0.146444
0.0348,47.5753,0.101927
0.0348,47.699,0.067832
0.0348,47.8227,0.069121
0.0348,47.9465,0.059991
0.0348,48.0702,0.067433
0.0348,48.194,0.034729
0.0348,48.3177,0.041615
0.0348,48.4415,0.054327
0.0348,48.5652,0.025545
0.0348,48.689,0.046665
0.0348,48.8127,0.05998
0.0348,48.9365,0.057279
0.0348,49.0602,0.067102
0.0348,49.1839,0.075961
0.0348,49.3077,0.070641
0.0348,49.4314,0.072169
0.0348,49.5552,0.084945
0.0348,49.6789,0.07475
0.0348,49.8027,0.073275
0.0348,49.9264,0.057944
0.0348,50.0502,0.066395
0.0348,50.1739,0.064794
0.0348,50.2977,0.070066
0.0348,50.4214,0.093922
0.0348,50.5452,0.07775
0.0348,50.6689,0.067731
0.0348,50.7926,0.075242
0.0348,50.9164,0.086053
0.0348,51.0401,0.088041
0.0348,51.1639,0.084057
0.0348,51.2876,0.063
0.0348,51.4114,0.08347
0.0348,51.5351,0.069835
0.0348,51.6589,0.082865
0.0348,51.7826,0.041192
0.0348,51.9064,0.06907
0.0348,52.0301,0.068707
0.0348,52.1538,0.078489
0.0348,52.2776,0.072119
0.0348,52.4013,0.072913
0.0348,52.5251,0.065716
0.0348,52.6488,0.07525
0.0348,52.7726,0.052937
0.0348,52.8963,0.043306
0.0348,53.0201,0.035338
0.0348,53.1438,0.048786
0.0348,53.2676,0.067552
0.0348,53.3913,0.071056
0.0348,53.5151,0.04748
0.0348,53.6388,0.036345
0.0348,53.7625,0.067504
0.0348,53.8863,0.05648
0.0348,54.01,0.050722
0.0348,54.1338,0.051072
0.0348,54.2575,0.055741
0.0348,54.3813,0.065251
0.0348,54.505,0.056031
0.0348,54.6288,0.063426
0.0348,54.7525,0.06326
0.0348,54.8763,0.032803
0.0348,55.0,0.072027
0.0435,18.0,0.054583
0.0435,18.1237,0.060084
0.0435,18.2475,0.041152
0.0435,18.3712,0.047594
0.0435,18.495,0.051232
0.0435,18.6187,0.020682
0.0435,18.7425,0.064977
0.0435,18.8662,0.062462
0.0435,18.99,0.042504
0.0435,19.1137,0.078665
0.0435,19.2375,0.054955
0.0435,19.3612,0.060048
0.0435,19.4849,0.058592
0.0435,19.6087,0.081284
0.0435,19.7324,0.087288
0.0435,19.8562,0.065432
0.0435,19.9799,0.055262
0.0435,20.1037,0.084287
0.0435,20.2274,0.068308
0.0435,20.3512,0.096005
0.0435,20.4749,0.095778
0.0435,20.5987,0.069432
0.0435,20.7224,0.090948
0.0435,20.8462,0.08181
0.0435,20.9699,0.058798
0.0435,21.0936,0.078955
0.0435,21.2174,0.080444
0.0435,21.3411,0.083613
0.0435,21.4649,0.079907
0.0435,21.5886,0.07652
0.0435,21.7124,0.079363
0.0435,21.8361,0.074316
0.0435,21.9599,0.06007
0.0435,22.0836,0.073159
0.0435,22.2074,0.058828
0.0435,22.3311,0.081614
0.0435,22.4548,0.072577
0.0435,22.5786,0.067479
0.0435,22.7023,0.06598
0.0435,22.8261,0.03919
0.0435,22.9498,0.040235
0.0435,23.0736,0.049654
0.0435,23.1973,0.052823
0.0435,23.3211,0.059018
0.0435,23.4448,0.080509
0.0435,23.5686,0.111442
0.0435,23.6923,0.160678
0.0435,23.8161,0.226481
0.0435,23.9398,0.389416
0.0435,24.0635,0.545441
0.0435,24.1873,0.769976
0.0435,24.311,0.957965
0.0435,24.4348,1.083542
0.0435,24.5585,1.094354
0.0435,24.6823,0.999064
0.0435,24.806,0.842681
0.0435,24.9298,0.625458
0.0435,25.0535,0.449856
0.0435,25.1773,0.292843
0.0435,25.301,0.188488
0.0435,25.4247,0.131955
0.0435,25.5485,0.093554
0.0435,25.6722,0.113615
0.0435,25.796,0.085882
0.0435,25.9197,0.080912
0.0435,26.0435,0.092155
0.0435,26.1672,0.075634
0.0435,26.291,0.081752
0.0435,26.4147,0.074794
0.0435,26.5385,0.091959
0.0435,26.6622,0.067316
0.0435,26.786,0.100702
0.0435,26.9097,0.068765
0.0435,27.0334,0.094826
0.0435,27.1572,0.078334
0.0435,27.2809,0.077337
0.0435,27.4047,0.068301
0.0435,27.5284,0.08807
0.0435,27.6522,0.06446
0.0435,27.7759,0.050367
0.0435,27.8997,0.075284
0.0435,28.0234,0.047073
0.0435,28.1472,0.054647
0.0435,28.2709,0.066943
0.0435,28.3946,0.06697
0.0435,28.5184,0.073627
0.0435,28.6421,0.058274
0.0435,28.7659,0.070703
0.0435,28.8896,0.028612
0.0435,29.0134,0.053059
0.0435,29.1371,0.038787
0.0435,29.2609,0.061419
0.0435,29.3846,0.027601
0.0435,29.5084,0.068095
0.0435,29.6321,0.063364
0.0435,29.7559,0.055109
0.0435,29.8796,0.028218
0.0435,30.0033,0.078698
0.0435,30.1271,0.049701
0.0435,30.2508,0.054073
0.0435,30.3746,0.069782
0.0435,30.4983,0.065431
0.0435,30.6221,0.046332
0.0435,30.7458,0.052488
0.0435,30.8696,0.040119
0.0435,30.9933,0.021783
0.0435,31.1171,0.063647
0.0435,31.2408,0.062527
0.0435,31.3645,0.082817
0.0435,31.4883,0.067917
0.0435,31.612,0.053009
0.0435,31.7358,0.042347
0.0435,31.8595,0.075127
0.0435,31.9833,0.077151
0.0435,32.107,0.083623
0.0435,32.2308,0.071851
0.0435,32.3545,0.069957
0.0435,32.4783,0.080794
0.0435,32.602,0.090302
0.0435,32.7258,0.089756
0.0435,32.8495,0.084186
0.0435,32.9732,0.090803
0.0435,33.097,0.079191
0.0435,33.2207,0.08337
0.0435,33.3445,0.076372
0.0435,33.4682,0.11519
0.0435,33.592,0.122558
0.0435,33.7157,0.106835
0.0435,33.8395,0.17154
0.0435,33.9632,0.189542
0.0435,34.087,0.261667
0.0435,34.2107,0.305872
0.0435,34.3344,0.416342
0.0435,34.4582,0.478528
0.0435,34.5819,0.591024
0.0435,34.7057,0.636368
0.0435,34.8294,0.722491
0.0435,34.9532,0.763455
0.0435,35.0769,0.745187
0.0435,35.2007,0.718266
0.0435,35.3244,0.681119
0.0435,35.4482,0.605137
0.0435,35.5719,0.510035
0.0435,35.6957,0.418505
0.0435,35.8194,0.338323
0.0435,35.9431,0.24053
0.0435,36.0669,0.183313
0.0435,36.1906,0.140295
0.0435,36.3144,0.109317
0.0435,36.4381,0.081042
0.0435,36.5619,0.072784
0.0435,36.6856,0.057548
0.0435,36.8094,0.052794
0.0435,36.9331,0.043373
0.0435,37.0569,0.063268
0.0435,37.1806,0.044619
0.0435,37.3043,0.070335
0.0435,37.4281,0.080754
0.0435,37.5518,0.073265
0.0435,37.6756,0.053964
0.0435,37.7993,0.066272
0.0435,37.9231,0.072851
0.0435,38.0468,0.063333
0.0435,38.1706,0.070885
0.0435,38.2943,0.080029
0.0435,38.4181,0.064065
0.0435,38.5418,0.077349
0.0435,38.6656,0.105043
0.0435,38.7893,0.070283
0.0435,38.913,0.072602
0.0435,39.0368,0.110257
0.0435,39.1605,0.118273
0.0435,39.2843,0.076379
0.0435,39.408,0.085247
0.0435,39.5318,0.082459
0.0435,39.6555,0.082999
0.0435,39.7793,0.076227
0.0435,39.903,0.068676
0.0435,40.0268,0.048775
0.0435,40.1505,0.061931
0.0435,40.2742,0.055565
0.0435,40.398,0.029753
0.0435,40.5217,0.072842
0.0435,40.6455,0.052338
0.0435,40.7692,0.061223
0.0435,40.893,0.049687
0.0435,41.0167,0.044449
0.0435,41.1405,0.052078
0.0435,41.2642,0.023646
0.0435,41.388,0.042383
0.0435,41.5117,0.053668
0.0435,41.6355,0.047739
0.0435,41.7592,0.022128
0.0435,41.8829,0.056478
0.0435,42.0067,0.056492
0.0435,42.1304,0.037406
0.0435,42.2542,0.039919
0.0435,42.3779,0.066031
0.0435,42.5017,0.041032
0.0435,42.6254,0.050671
0.0435,42.7492,0.080856
0.0435,42.8729,0.048186
0.0435,42.9967,0.059135
0.0435,43.1204,0.059802
0.0435,43.2441,0.072623
0.0435,43.3679,0.073765
0.0435,43.4916,0.079796
0.0435,43.6154,0.049804
0.0435,43.7391,0.076976
0.0435,43.8629,0.068833
0.0435,43.9866,0.077999
0.0435,44.1104,0.077886
0.0435,44.2341,0.086161
0.0435,44.3579,0.069438
0.0435,44.4816,0.090994
0.0435,44.6054,0.086109
0.0435,44.7291,0.075746
0.0435,44.8528,0.08228
0.0435,44.9766,0.094049
0.0435,45.1003,0.088074
0.0435,45.2241,0.082125
0.0435,45.3478,0.068229
0.0435,45.4716,0.073946
0.0435,45.5953,0.083776
0.0435,45.7191,0.084207
0.0435,45.8428,0.107876
0.0435,45.9666,0.125556
0.0435,46.0903,0.133438
0.0435,46.214,0.193289
0.0435,46.3378,0.224116
0.0435,46.4615,0.219999
0.0435,46.5853,0.273051
0.0435,46.709,0.289716
0.0435,46.8328,0.278495
0.0435,46.9565,0.292405
0.0435,47.0803,0.251444
0.0435,47.204,0.210747
0.0435,47.3278,0.168189
0.0435,47.4515,0.156794
0.0435,47.5753,0.097052
0.0435,47.699,0.091773
0.0435,47.8227,0.094302
0.0435,47.9465,0.053222
0.0435,48.0702,0.06532
0.0435,48.194,0.025268
0.0435,48.3177,0.048659
0.0435,48.4415,0.062955
0.0435,48.5652,0.056112
0.0435,48.689,0.016545
0.0435,48.8127,0.043443
0.0435,48.9365,0.076966
0.0435,49.0602,0.066655
0.0435,49.1839,0.050854
0.0435,49.3077,0.072892
0.0435,49.4314,0.043382
0.0435,49.5552,0.085986
0.0435,49.6789,0.060638
0.0435,49.8027,0.079692
0.0435,49.9264,0.059538
0.0435,50.0502,0.045236
0.0435,50.1739,0.065665
0.0435,50.2977,0.080685
0.0435,50.4214,0.084864
0.0435,50.5452,0.07751
0.0435,50.6689,0.089341
0.0435,50.7926,0.07158
0.0435,50.9164,0.07224
0.0435,51.0401,0.070344
0.0435,51.1639,0.063421
0.0435,51.2876,0.094561
0.0435,51.4114,0.085006
0.0435,51.5351,0.074755
0.0435,51.6589,0.093623
0.0435,51.7826,0.079503
0.0435,51.9064,0.056772
0.0435,52.0301,0.080893
0.0435,52.1538,0.061013
0.0435,52.2776,0.090514
0.0435,52.4013,0.061281
0.0435,52.5251,0.078773
0.0435,52.6488,0.032313
0.0435,52.7726,0.067018
0.0435,52.8963,0.018891
0.0435,53.0201,0.077623
0.0435,53.1438,0.042538
0.0435,53.2676,0.042583
0.0435,53.3913,0.031773
0.0435,53.5151,0.033218
0.0435,53.6388,0.024687
0.0435,53.7625,0.043836
0.0435,53.8863,0.056671
0.0435,54.01,0.037771
0.0435,54.1338,0.057728
0.0435,54.2575,0.062936
0.0435,54.3813,0.056997
0.0435,54.505,0.046996
0.0435,54.6288,0.060991
0.0435,54.7525,0.056203
0.0435,54.8763,0.051892
0.0435,55.0,0.061575
0.0522,18.0,0.053877
0.0522,18.1237,0.063358
0.0522,18.2475,0.041763
0.0522,18.3712,0.038193
0.0522,18.495,0.061242
0.0522,18.6187,0.050186
0.0522,18.7425,0.046158
0.0522,18.8662,0.049315
0.0522,18.99,0.058009
0.0522,19.1137,0.053402
0.0522,19.2375,0.06644
0.0522,19.3612,0.07192
0.0522,19.4849,0.070313
0.0522,19.6087,0.078374
0.0522,19.7324,0.062834
0.0522,19.8562,0.070879
0.0522,19.9799,0.06046
0.0522,20.1037,0.083193
0.0522,20.2274,0.068616
0.0522,20.3512,0.054724
0.0522,20.4749,0.086734
0.0522,20.5987,0.079223
0.0522,20.7224,0.059162
0.0522,20.8462,0.075405
0.0522,20.9699,0.088649
0.0522,21.0936,0.075999
0.0522,21.2174,0.085231
0.0522,21.3411,0.085558
0.0522,21.4649,0.082469
0.0522,21.5886,0.058953
0.0522,21.7124,0.076635
0.0522,21.8361,0.0759
0.0522,21.9599,0.045291
0.0522,22.0836,0.052163
0.0522,22.2074,0.035979
0.0522,22.3311,0.058251
0.0522,22.4548,0.060781
0.0522,22.5786,0.048668
0.0522,22.7023,0.053411
0.0522,22.8261,0.06783
0.0522,22.9498,0.024977
0.0522,23.0736,0.064742
0.0522,23.1973,0.03697
0.0522,23.3211,0.053426
0.0522,23.4448,0.062394
0.0522,23.5686,0.088176
0.0522,23.6923,0.127697
0.0522,23.8161,0.216138
0.0522,23.9398,0.354796
0.0522,24.0635,0.526604
0.0522,24.1873,0.694742
0.0522,24.311,0.920959
0.0522,24.4348,1.06179
0.0522,24.5585,1.096345
0.0522,24.6823,1.009406
0.0522,24.806,0.887817
0.0522,24.9298,0.675766
0.0522,25.0535,0.465887
0.0522,25.1773,0.320492
0.0522,25.301,0.205954
0.0522,25.4247,0.155675
0.0522,25.5485,0.094494
0.0522,25.6722,0.089763
0.0522,25.796,0.098424
0.0522,25.9197,0.077041
0.0522,26.0435,0.063777
0.0522,26.1672,0.077011
0.0522,26.291,0.090488
0.0522,26.4147,0.059677
0.0522,26.5385,0.084631
0.0522,26.6622,0.090918
0.0522,26.786,0.103317
0.0522,26.9097,0.102004
0.0522,27.0334,0.084321
0.0522,27.1572,0.082264
0.0522,27.2809,0.091068
0.0522,27.4047,0.088569
0.0522,27.5284,0.049908
0.0522,27.6522,0.076625
0.0522,27.7759,0.092892
0.0522,27.8997,0.059146
0.0522,28.0234,0.062114
0.0522,28.1472,0.052776
0.0522,28.2709,0.073513
0.0522,28.3946,0.06031
0.0522,28.5184,0.046007
0.0522,28.6421,0.030621
0.0522,28.7659,0.084557
0.0522,28.8896,0.052036
0.0522,29.0134,0.033466
0.0522,29.1371,0.040988
0.0522,29.2609,0.051414
0.0522,29.3846,0.030437
0.0522,29.5084,0.017559
