species,sputter_time_s,x_um,y_um,normalized_intensity
F-,30,7.04225,2.53521,0.374889
F-,30,7.32394,2.53521,0.3931292
F-,30,7.60563,2.53521,0.4155844
F-,30,7.88732,2.53521,0.4422662
F-,30,8.16901,2.53521,0.4725354
F-,30,8.4507,2.53521,0.5051558
F-,30,8.73239,2.53521,0.5384212
F-,30,9.01408,2.53521,0.5703404
F-,30,9.29577,2.53521,0.598858
F-,30,9.57746,2.53521,0.6220846
F-,30,9.85915,2.53521,0.638508
F-,30,10.14085,2.53521,0.6471611
F-,30,10.42254,2.53521,0.6477257
F-,30,10.70423,2.53521,0.6405599
F-,30,10.98592,2.53521,0.6266475
F-,30,11.26761,2.53521,0.6074731
F-,30,11.5493,2.53521,0.5848416
F-,30,11.83099,2.53521,0.5606613
F-,30,12.11268,2.53521,0.5367179
F-,30,12.39437,2.53521,0.5144681
F-,30,12.67606,2.53521,0.4948751
F-,30,12.95775,2.53521,0.4783085
F-,30,13.23944,2.53521,0.4645186
F-,30,13.52113,2.53521,0.452688
F-,30,13.80282,2.53521,0.4415542
F-,30,14.08451,2.53521,0.4295876
F-,30,14.3662,2.53521,0.415202
F-,30,14.64789,2.53521,0.3969732
F-,30,14.92958,2.53521,0.3738384
F-,30,15.21127,2.53521,0.3452541
F-,30,15.49296,2.53521,0.3112933
F-,30,15.77465,2.53521,0.272673
F-,30,16.05634,2.53521,0.2307073
F-,30,16.33803,2.53521,0.1871937
F-,30,16.61972,2.53521,0.1442432
F-,30,16.90141,2.53521,0.1040745
F-,30,17.1831,2.53521,0.0687913
F-,30,17.46479,2.53521,0.0401685
F-,30,17.74648,2.53521,0.019468
F-,30,18.02817,2.53521,0.0073042
F-,30,18.30986,2.53521,0.0035742
F-,30,18.59155,2.53521,0.0074621
F-,30,18.87324,2.53521,0.0175168
F-,30,19.15493,2.53521,0.0317979
F-,30,19.43662,2.53521,0.0480759
F-,30,19.71831,2.53521,0.0640634
F-,30,20.0,2.53521,0.0776561
F-,30,0.0,2.8169,0.1677657
F-,30,0.28169,2.8169,0.1485239
F-,30,0.56338,2.8169,0.1256004
F-,30,0.84507,2.8169,0.1012336
F-,30,1.12676,2.8169,0.0778717
F-,30,1.40845,2.8169,0.0579312
F-,30,1.69014,2.8169,0.0435617
F-,30,1.97183,2.8169,0.036441
F-,30,2.25352,2.8169,0.0376212
F-,30,2.53521,2.8169,0.047439
F-,30,2.8169,2.8169,0.0654999
F-,30,3.09859,2.8169,0.0907338
F-,30,3.38028,2.8169,0.1215182
F-,30,3.66197,2.8169,0.1558532
F-,30,3.94366,2.8169,0.1915737
F-,30,4.22535,2.8169,0.2265737
F-,30,4.50704,2.8169,0.259023
F-,30,4.78873,2.8169,0.2875503
F-,30,5.07042,2.8169,0.3113754
F-,30,5.35211,2.8169,0.3303718
F-,30,5.6338,2.8169,0.3450549
F-,30,5.91549,2.8169,0.3564935
F-,30,6.19718,2.8169,0.366156
F-,30,6.47887,2.8169,0.3757078
F-,30,6.76056,2.8169,0.3867855
F-,30,7.04225,2.8169,0.4007752
F-,30,7.32394,2.8169,0.4186217
F-,30,7.60563,2.8169,0.4406944
F-,30,7.88732,2.8169,0.4667245
F-,30,8.16901,2.8169,0.4958231
F-,30,8.4507,2.8169,0.5265774
F-,30,8.73239,2.8169,0.5572122
F-,30,9.01408,2.8169,0.5857972
F-,30,9.29577,2.8169,0.6104741
F-,30,9.57746,2.8169,0.6296754
F-,30,9.85915,2.8169,0.6423079
F-,30,10.14085,2.8169,0.6478779
F-,30,10.42254,2.8169,0.6465436
F-,30,10.70423,2.8169,0.6390868
F-,30,10.98592,2.8169,0.6268089
F-,30,11.26761,2.8169,0.6113621
F-,30,11.5493,2.8169,0.5945381
F-,30,11.83099,2.8169,0.5780383
F-,30,12.11268,2.8169,0.5632561
F-,30,12.39437,2.8169,0.551097
F-,30,12.67606,2.8169,0.54186
F-,30,12.95775,2.8169,0.5351959
F-,30,13.23944,2.8169,0.5301488
F-,30,13.52113,2.8169,0.5252761
F-,30,13.80282,2.8169,0.5188329
F-,30,14.08451,2.8169,0.5089989
F-,30,14.3662,2.8169,0.4941194
F-,30,14.64789,2.8169,0.4729302
F-,30,14.92958,2.8169,0.4447405
F-,30,15.21127,2.8169,0.4095493
F-,30,15.49296,2.8169,0.3680831
F-,30,15.77465,2.8169,0.3217508
F-,30,16.05634,2.8169,0.2725214
F-,30,16.33803,2.8169,0.2227388
F-,30,16.61972,2.8169,0.1748964
F-,30,16.90141,2.8169,0.1313944
F-,30,17.1831,2.8169,0.094307
F-,30,17.46479,2.8169,0.0651823
F-,30,17.74648,2.8169,0.0448955
F-,30,18.02817,2.8169,0.0335692
F-,30,18.30986,2.8169,0.0305686
F-,30,18.59155,2.8169,0.0345724
F-,30,18.87324,2.8169,0.0437122
F-,30,19.15493,2.8169,0.0557676
F-,30,19.43662,2.8169,0.0683965
F-,30,19.71831,2.8169,0.0793788
F-,30,20.0,2.8169,0.0868467
F-,30,0.0,3.09859,0.1709509
F-,30,0.28169,3.09859,0.1515499
F-,30,0.56338,3.09859,0.1296973
F-,30,0.84507,3.09859,0.1077834
F-,30,1.12676,3.09859,0.0882593
F-,30,1.40845,3.09859,0.0733991
F-,30,1.69014,3.09859,0.0650828
F-,30,1.97183,3.09859,0.0646228
F-,30,2.25352,3.09859,0.0726481
F-,30,2.53521,3.09859,0.0890575
F-,30,2.8169,3.09859,0.1130441
F-,30,3.09859,3.09859,0.143187
F-,30,3.38028,3.09859,0.1776018
F-,30,3.66197,3.09859,0.2141336
F-,30,3.94366,3.09859,0.2505764
F-,30,4.22535,3.09859,0.2848956
F-,30,4.50704,3.09859,0.3154308
F-,30,4.78873,3.09859,0.3410592
F-,30,5.07042,3.09859,0.3612977
F-,30,5.35211,3.09859,0.3763333
F-,30,5.6338,3.09859,0.3869753
F-,30,5.91549,3.09859,0.3945336
F-,30,6.19718,3.09859,0.4006372
F-,30,6.47887,3.09859,0.4070143
F-,30,6.76056,3.09859,0.4152623
F-,30,7.04225,3.09859,0.4266348
F-,30,7.32394,3.09859,0.4418759
F-,30,7.60563,3.09859,0.4611198
F-,30,7.88732,3.09859,0.483871
F-,30,8.16901,3.09859,0.5090652
F-,30,8.4507,3.09859,0.5352044
F-,30,8.73239,3.09859,0.5605468
F-,30,9.01408,3.09859,0.5833282
F-,30,9.29577,3.09859,0.6019865
F-,30,9.57746,3.09859,0.6153597
F-,30,9.85915,3.09859,0.6228338
F-,30,10.14085,3.09859,0.6244205
F-,30,10.42254,3.09859,0.6207556
F-,30,10.70423,3.09859,0.6130166
F-,30,10.98592,3.09859,0.6027697
F-,30,11.26761,3.09859,0.5917644
F-,30,11.5493,3.09859,0.5816997
F-,30,11.83099,3.09859,0.5739917
F-,30,12.11268,3.09859,0.5695716
F-,30,12.39437,3.09859,0.5687399
F-,30,12.67606,3.09859,0.5710969
F-,30,12.95775,3.09859,0.5755606
F-,30,13.23944,3.09859,0.5804735
F-,30,13.52113,3.09859,0.5837858
F-,30,13.80282,3.09859,0.5832964
F-,30,14.08451,3.09859,0.5769223
F-,30,14.3662,3.09859,0.5629638
F-,30,14.64789,3.09859,0.5403322
F-,30,14.92958,3.09859,0.5087118
F-,30,15.21127,3.09859,0.4686341
F-,30,15.49296,3.09859,0.4214562
F-,30,15.77465,3.09859,0.3692437
F-,30,16.05634,3.09859,0.3145743
F-,30,16.33803,3.09859,0.2602851
F-,30,16.61972,3.09859,0.2091934
F-,30,16.90141,3.09859,0.1638222
F-,30,17.1831,3.09859,0.1261621
F-,30,17.46479,3.09859,0.0974904
F-,30,17.74648,3.09859,0.078268
F-,30,18.02817,3.09859,0.0681191
F-,30,18.30986,3.09859,0.0658944
F-,30,18.59155,3.09859,0.0698099
F-,30,18.87324,3.09859,0.0776449
F-,30,19.15493,3.09859,0.0869797
F-,30,19.43662,3.09859,0.0954495
F-,30,19.71831,3.09859,0.1009877
F-,30,20.0,3.09859,0.1020369
F-,30,0.0,3.38028,0.1642146
F-,30,0.28169,3.38028,0.1460202
F-,30,0.56338,3.38028,0.1268524
F-,30,0.84507,3.38028,0.1091477
F-,30,1.12676,3.38028,0.0952547
F-,30,1.40845,3.38028,0.0872097
F-,30,1.69014,3.38028,0.0865462
F-,30,1.97183,3.38028,0.0941571
F-,30,2.25352,3.38028,0.1102192
F-,30,2.53521,3.38028,0.1341865
F-,30,2.8169,3.38028,0.1648501
F-,30,3.09859,3.38028,0.2004592
F-,30,3.38028,3.38028,0.238893
F-,30,3.66197,3.38028,0.2778664
F-,30,3.94366,3.38028,0.3151527
F-,30,4.22535,3.38028,0.3488012
F-,30,4.50704,3.38028,0.3773281
F-,30,4.78873,3.38028,0.3998572
F-,30,5.07042,3.38028,0.4161961
F-,30,5.35211,3.38028,0.4268323
F-,30,5.6338,3.38028,0.432852
F-,30,5.91549,3.38028,0.4357858
F-,30,6.19718,3.38028,0.4374016
F-,30,6.47887,3.38028,0.4394707
F-,30,6.76056,3.38028,0.4435365
F-,30,7.04225,3.38028,0.4507165
F-,30,7.32394,3.38028,0.4615641
F-,30,7.60563,3.38028,0.4760066
F-,30,7.88732,3.38028,0.4933684
F-,30,8.16901,3.38028,0.5124744
F-,30,8.4507,3.38028,0.5318187
F-,30,8.73239,3.38028,0.5497774
F-,30,9.01408,3.38028,0.5648356
F-,30,9.29577,3.38028,0.5757998
F-,30,9.57746,3.38028,0.5819685
F-,30,9.85915,3.38028,0.5832376
F-,30,10.14085,3.38028,0.5801282
F-,30,10.42254,3.38028,0.5737312
F-,30,10.70423,3.38028,0.5655746
F-,30,10.98592,3.38028,0.5574291
F-,30,11.26761,3.38028,0.5510745
F-,30,11.5493,3.38028,0.5480542
F-,30,11.83099,3.38028,0.549449
F-,30,12.11268,3.38028,0.5556987
F-,30,12.39437,3.38028,0.5664936
F-,30,12.67606,3.38028,0.5807552
F-,30,12.95775,3.38028,0.5967101
F-,30,13.23944,3.38028,0.6120542
F-,30,13.52113,3.38028,0.62419
F-,30,13.80282,3.38028,0.6305141
F-,30,14.08451,3.38028,0.6287191
F-,30,14.3662,3.38028,0.6170762
F-,30,14.64789,3.38028,0.594662
F-,30,14.92958,3.38028,0.5614992
F-,30,15.21127,3.38028,0.518593
F-,30,15.49296,3.38028,0.4678549
F-,30,15.77465,3.38028,0.4119226
F-,30,16.05634,3.38028,0.353897
F-,30,16.33803,3.38028,0.2970284
F-,30,16.61972,3.38028,0.2443895
F-,30,16.90141,3.38028,0.1985743
F-,30,17.1831,3.38028,0.1614558
F-,30,17.46479,3.38028,0.1340287
F-,30,17.74648,3.38028,0.116349
F-,30,18.02817,3.38028,0.1075743
F-,30,18.30986,3.38028,0.1060936
F-,30,18.59155,3.38028,0.1097307
F-,30,18.87324,3.38028,0.1159957
F-,30,19.15493,3.38028,0.1223586
F-,30,19.43662,3.38028,0.1265168
F-,30,19.71831,3.38028,0.1266307
F-,30,20.0,3.38028,0.1215044
F-,30,0.0,3.66197,0.1475334
F-,30,0.28169,3.66197,0.1316114
F-,30,0.56338,3.66197,0.1163899
F-,30,0.84507,3.66197,0.1042508
F-,30,1.12676,3.66197,0.0973462
F-,30,1.40845,3.66197,0.0973954
F-,30,1.69014,3.66197,0.1055279
F-,30,1.97183,3.66197,0.1221829
F-,30,2.25352,3.66197,0.1470725
F-,30,2.53521,3.66197,0.1792103
F-,30,2.8169,3.66197,0.2170017
F-,30,3.09859,3.66197,0.2583883
F-,30,3.38028,3.66197,0.3010351
F-,30,3.66197,3.66197,0.3425459
F-,30,3.94366,3.66197,0.3806887
F-,30,4.22535,3.66197,0.4136082
F-,30,4.50704,3.66197,0.4400042
F-,30,4.78873,3.66197,0.4592526
F-,30,5.07042,3.66197,0.4714524
F-,30,5.35211,3.66197,0.4773892
F-,30,5.6338,3.66197,0.4784181
F-,30,5.91549,3.66197,0.4762766
F-,30,6.19718,3.66197,0.4728539
F-,30,6.47887,3.66197,0.4699439
F-,30,6.76056,3.66197,0.4690186
F-,30,7.04225,3.66197,0.4710486
F-,30,7.32394,3.66197,0.4763984
F-,30,7.60563,3.66197,0.4848058
F-,30,7.88732,3.66197,0.4954495
F-,30,8.16901,3.66197,0.5070922
F-,30,8.4507,3.66197,0.5182802
F-,30,8.73239,3.66197,0.5275703
F-,30,9.01408,3.66197,0.5337547
F-,30,9.29577,3.66197,0.5360537
F-,30,9.57746,3.66197,0.5342507
F-,30,9.85915,3.66197,0.528752
F-,30,10.14085,3.66197,0.5205633
F-,30,10.42254,3.66197,0.5111839
F-,30,10.70423,3.66197,0.5024298
F-,30,10.98592,3.66197,0.4962077
F-,30,11.26761,3.66197,0.4942638
F-,30,11.5493,3.66197,0.4979379
F-,30,11.83099,3.66197,0.507953
F-,30,12.11268,3.66197,0.5242658
F-,30,12.39437,3.66197,0.5459997
F-,30,12.67606,3.66197,0.5714706
F-,30,12.95775,3.66197,0.5983104
F-,30,13.23944,3.66197,0.6236759
F-,30,13.52113,3.66197,0.6445273
F-,30,13.80282,3.66197,0.6579454
F-,30,14.08451,3.66197,0.6614544
F-,30,14.3662,3.66197,0.6533119
F-,30,14.64789,3.66197,0.6327306
F-,30,14.92958,3.66197,0.6000011
F-,30,15.21127,3.66197,0.5564965
F-,30,15.49296,3.66197,0.5045557
F-,30,15.77465,3.66197,0.447253
F-,30,16.05634,3.66197,0.388084
F-,30,16.33803,3.66197,0.3306026
F-,30,16.61972,3.66197,0.2780561
F-,30,16.90141,3.66197,0.2330611
F-,30,17.1831,3.66197,0.1973604
F-,30,17.46479,3.66197,0.1716854
F-,30,17.74648,3.66197,0.1557363
F-,30,18.02817,3.66197,0.1482761
F-,30,18.30986,3.66197,0.1473217
F-,30,18.59155,3.66197,0.1504036
F-,30,18.87324,3.66197,0.1548636
F-,30,19.15493,3.66197,0.1581562
F-,30,19.43662,3.66197,0.1581211
F-,30,19.71831,3.66197,0.1532024
F-,30,20.0,3.66197,0.1425939
F-,30,0.0,3.94366,0.1223067
F-,30,0.28169,3.94366,0.1093698
F-,30,0.56338,3.94366,0.0989293
F-,30,0.84507,3.94366,0.0932218
F-,30,1.12676,3.94366,0.094124
F-,30,1.40845,3.94366,0.1029798
F-,30,1.69014,3.94366,0.120478
F-,30,1.97183,3.94366,0.146589
F-,30,2.25352,3.94366,0.1805637
F-,30,2.53521,3.94366,0.2209912
F-,30,2.8169,3.94366,0.2659136
F-,30,3.09859,3.94366,0.3129882
F-,30,3.38028,3.94366,0.3596885
F-,30,3.66197,3.94366,0.4035275
F-,30,3.94366,3.94366,0.4422861
F-,30,4.22535,3.94366,0.4742228
F-,30,4.50704,3.94366,0.4982394
F-,30,4.78873,3.94366,0.5139807
F-,30,5.07042,3.94366,0.5218514
F-,30,5.35211,3.94366,0.5229431
F-,30,5.6338,3.94366,0.5188783
F-,30,5.91549,3.94366,0.5115897
F-,30,6.19718,3.94366,0.5030655
F-,30,6.47887,3.94366,0.4950944
F-,30,6.76056,3.94366,0.4890479
F-,30,7.04225,3.94366,0.4857267
F-,30,7.32394,3.94366,0.4852947
F-,30,7.60563,3.94366,0.4873037
F-,30,7.88732,3.94366,0.490807
F-,30,8.16901,3.94366,0.4945396
F-,30,8.4507,3.94366,0.4971418
F-,30,8.73239,3.94366,0.4973941
F-,30,9.01408,3.94366,0.4944303
F-,30,9.29577,3.94366,0.4879027
F-,30,9.57746,3.94366,0.4780758
F-,30,9.85915,3.94366,0.4658382
F-,30,10.14085,3.94366,0.4526281
F-,30,10.42254,3.94366,0.440283
F-,30,10.70423,3.94366,0.4308279
F-,30,10.98592,3.94366,0.4262281
F-,30,11.26761,3.94366,0.428133
F-,30,11.5493,3.94366,0.4376425
F-,30,11.83099,3.94366,0.4551205
F-,30,12.11268,3.94366,0.4800816
F-,30,12.39437,3.94366,0.5111642
F-,30,12.67606,3.94366,0.5461983
F-,30,12.95775,3.94366,0.5823663
F-,30,13.23944,3.94366,0.6164427
F-,30,13.52113,3.94366,0.6450936
F-,30,13.80282,3.94366,0.6652064
F-,30,14.08451,3.94366,0.6742155
F-,30,14.3662,3.94366,0.6703884
F-,30,14.64789,3.94366,0.6530368
F-,30,14.92958,3.94366,0.6226239
F-,30,15.21127,3.94366,0.5807494
F-,30,15.49296,3.94366,0.5300069
F-,30,15.77465,3.94366,0.4737261
F-,30,16.05634,3.94366,0.4156267
F-,30,16.33803,3.94366,0.359426
F-,30,16.61972,3.94366,0.3084481
F-,30,16.90141,3.94366,0.2652854
F-,30,17.1831,3.94366,0.2315534
F-,30,17.46479,3.94366,0.2077692
F-,30,17.74648,3.94366,0.1933626
F-,30,18.02817,3.94366,0.1868134
F-,30,18.30986,3.94366,0.1858904
F-,30,18.59155,3.94366,0.1879575
F-,30,18.87324,3.94366,0.1903062
F-,30,19.15493,3.94366,0.1904744
F-,30,19.43662,3.94366,0.186517
F-,30,19.71831,3.94366,0.1772029
F-,30,20.0,3.94366,0.1621198
F-,30,0.0,4.22535,0.0912094
F-,30,0.28169,4.22535,0.0816232
F-,30,0.56338,4.22535,0.0763607
F-,30,0.84507,4.22535,0.0774353
F-,30,1.12676,4.22535,0.0863889
F-,30,1.40845,4.22535,0.104152
F-,30,1.69014,4.22535,0.1309573
F-,30,1.97183,4.22535,0.166311
F-,30,2.25352,4.22535,0.2090201
F-,30,2.53521,4.22535,0.2572754
F-,30,2.8169,4.22535,0.3087841
F-,30,3.09859,4.22535,0.3609478
F-,30,3.38028,4.22535,0.4110755
F-,30,3.66197,4.22535,0.4566172
F-,30,3.94366,4.22535,0.4953964
F-,30,4.22535,4.22535,0.5258176
F-,30,4.50704,4.22535,0.5470187
F-,30,4.78873,4.22535,0.5589466
F-,30,5.07042,4.22535,0.5623382
F-,30,5.35211,4.22535,0.5586055
F-,30,5.6338,4.22535,0.5496369
F-,30,5.91549,4.22535,0.5375419
F-,30,6.19718,4.22535,0.5243741
F-,30,6.47887,4.22535,0.5118742
F-,30,6.76056,4.22535,0.5012686
F-,30,7.04225,4.22535,0.4931502
F-,30,7.32394,4.22535,0.4874574
F-,30,7.60563,4.22535,0.4835496
F-,30,7.88732,4.22535,0.4803639
F-,30,8.16901,4.22535,0.4766309
F-,30,8.4507,4.22535,0.4711152
F-,30,8.73239,4.22535,0.4628477
F-,30,9.01408,4.22535,0.4513192
F-,30,9.29577,4.22535,0.4366097
F-,30,9.57746,4.22535,0.4194366
F-,30,9.85915,4.22535,0.4011165
F-,30,10.14085,4.22535,0.3834447
F-,30,10.42254,4.22535,0.3685063
F-,30,10.70423,4.22535,0.3584406
F-,30,10.98592,4.22535,0.3551852
F-,30,11.26761,4.22535,0.3602295
F-,30,11.5493,4.22535,0.3744027
F-,30,11.83099,4.22535,0.3977235
F-,30,12.11268,4.22535,0.4293262
F-,30,12.39437,4.22535,0.4674743
F-,30,12.67606,4.22535,0.5096641
F-,30,12.95775,4.22535,0.5528097
F-,30,13.23944,4.22535,0.5934967
F-,30,13.52113,4.22535,0.6282818
F-,30,13.80282,4.22535,0.6540131
F-,30,14.08451,4.22535,0.6681389
F-,30,14.3662,4.22535,0.6689749
F-,30,14.64789,4.22535,0.6558978
F-,30,14.92958,4.22535,0.6294384
F-,30,15.21127,4.22535,0.5912589
F-,30,15.49296,4.22535,0.5440041
F-,30,15.77465,4.22535,0.4910409
F-,30,16.05634,4.22535,0.4361076
F-,30,16.33803,4.22535,0.382915
F-,30,16.61972,4.22535,0.3347488
F-,30,16.90141,4.22535,0.2941254
F-,30,17.1831,4.22535,0.2625471
F-,30,17.46479,4.22535,0.2403877
F-,30,17.74648,4.22535,0.2269228
F-,30,18.02817,4.22535,0.220493
F-,30,18.30986,4.22535,0.2187747
F-,30,18.59155,4.22535,0.2191156
F-,30,18.87324,4.22535,0.2188881
F-,30,19.15493,4.22535,0.215816
F-,30,19.43662,4.22535,0.208235
F-,30,19.71831,4.22535,0.1952626
F-,30,20.0,4.22535,0.176864
F-,30,0.0,4.50704,0.0578524
F-,30,0.28169,4.50704,0.0516947
F-,30,0.56338,4.50704,0.0516175
F-,30,0.84507,4.50704,0.0593493
F-,30,1.12676,4.50704,0.0760571
F-,30,1.40845,4.50704,0.1022418
F-,30,1.69014,4.50704,0.1376846
F-,30,1.97183,4.50704,0.1814481
F-,30,2.25352,4.50704,0.2319267
F-,30,2.53521,4.50704,0.2869476
F-,30,2.8169,4.50704,0.3439191
F-,30,3.09859,4.50704,0.4000232
F-,30,3.38028,4.50704,0.4524416
F-,30,3.66197,4.50704,0.4986018
F-,30,3.94366,4.50704,0.5364161
F-,30,4.22535,4.50704,0.5644856
F-,30,4.50704,4.50704,0.5822361
F-,30,4.78873,4.50704,0.5899628
F-,30,5.07042,4.50704,0.5887679
F-,30,5.35211,4.50704,0.5803973
F-,30,5.6338,4.50704,0.5669954
F-,30,5.91549,4.50704,0.550815
F-,30,6.19718,4.50704,0.5339241
F-,30,6.47887,4.50704,0.5179547
F-,30,6.76056,4.50704,0.5039281
F-,30,7.04225,4.50704,0.4921802
F-,30,7.32394,4.50704,0.4823926
F-,30,7.60563,4.50704,0.4737203
F-,30,7.88732,4.50704,0.4649923
F-,30,8.16901,4.50704,0.4549548
F-,30,8.4507,4.50704,0.4425202
F-,30,8.73239,4.50704,0.426987
F-,30,9.01408,4.50704,0.4082045
F-,30,9.29577,4.50704,0.3866584
F-,30,9.57746,4.50704,0.3634702
F-,30,9.85915,4.50704,0.3403103
F-,30,10.14085,4.50704,0.3192357
F-,30,10.42254,4.50704,0.3024723
F-,30,10.70423,4.50704,0.2921672
F-,30,10.98592,4.50704,0.2901377
F-,30,11.26761,4.50704,0.2976466
F-,30,11.5493,4.50704,0.3152261
F-,30,11.83099,4.50704,0.3425702
F-,30,12.11268,4.50704,0.3785052
F-,30,12.39437,4.50704,0.4210438
F-,30,12.67606,4.50704,0.4675159
F-,30,12.95775,4.50704,0.5147673
F-,30,13.23944,4.50704,0.5594081
F-,30,13.52113,4.50704,0.5980924
F-,30,13.80282,4.50704,0.6278055
F-,30,14.08451,4.50704,0.646135
F-,30,14.3662,4.50704,0.6515016
F-,30,14.64789,4.50704,0.6433249
F-,30,14.92958,4.50704,0.6221036
F-,30,15.21127,4.50704,0.5893931
F-,30,15.49296,4.50704,0.5476725
F-,30,15.77465,4.50704,0.5001072
F-,30,16.05634,4.50704,0.4502235
F-,30,16.33803,4.50704,0.4015336
F-,30,16.61972,4.50704,0.3571521
F-,30,16.90141,4.50704,0.3194607
F-,30,17.1831,4.50704,0.2898645
F-,30,17.46479,4.50704,0.2686791
F-,30,17.74648,4.50704,0.2551626
F-,30,18.02817,4.50704,0.2476851
F-,30,18.30986,4.50704,0.2440092
F-,30,18.59155,4.50704,0.2416344
F-,30,18.87324,4.50704,0.2381556
F-,30,19.15493,4.50704,0.2315846
F-,30,19.43662,4.50704,0.2205949
F-,30,19.71831,4.50704,0.2046628
F-,30,20.0,4.50704,0.1840948
F-,30,0.0,4.78873,0.0262978
F-,30,0.28169,4.78873,0.0234563
F-,30,0.56338,4.78873,0.0282776
F-,30,0.84507,4.78873,0.0421605
F-,30,1.12676,4.78873,0.0658771
F-,30,1.40845,4.78873,0.0995014
F-,30,1.69014,4.78873,0.1423859
F-,30,1.97183,4.78873,0.1931845
F-,30,2.25352,4.78873,0.2499205
F-,30,2.53521,4.78873,0.3101015
F-,30,2.8169,4.78873,0.3708815
F-,30,3.09859,4.78873,0.4292685
F-,30,3.38028,4.78873,0.4823676
F-,30,3.66197,4.78873,0.527641
F-,30,3.94366,4.78873,0.5631544
F-,30,4.22535,4.78873,0.5877735
F-,30,4.50704,4.78873,0.6012772
F-,30,4.78873,4.78873,0.6043613
F-,30,5.07042,4.78873,0.5985243
F-,30,5.35211,4.78873,0.5858487
F-,30,5.6338,4.78873,0.5687078
F-,30,5.91549,4.78873,0.549444
F-,30,6.19718,4.78873,0.5300688
F-,30,6.47887,4.78873,0.5120291
F-,30,6.76056,4.78873,0.4960719
F-,30,7.04225,4.78873,0.4822237
F-,30,7.32394,4.78873,0.4698804
F-,30,7.60563,4.78873,0.4579875
F-,30,7.88732,4.78873,0.4452798
F-,30,8.16901,4.78873,0.4305438
F-,30,8.4507,4.78873,0.4128636
F-,30,8.73239,4.78873,0.3918183
F-,30,9.01408,4.78873,0.3676069
F-,30,9.29577,4.78873,0.3410854
F-,30,9.57746,4.78873,0.3137154
F-,30,9.85915,4.78873,0.2874309
F-,30,10.14085,4.78873,0.2644417
F-,30,10.42254,4.78873,0.2469969
F-,30,10.70423,4.78873,0.237138
F-,30,10.98592,4.78873,0.2364659
F-,30,11.26761,4.78873,0.2459511
F-,30,11.5493,4.78873,0.2658035
F-,30,11.83099,4.78873,0.2954148
F-,30,12.11268,4.78873,0.3333775
F-,30,12.39437,4.78873,0.3775767
F-,30,12.67606,4.78873,0.425343
F-,30,12.95775,4.78873,0.4736518
F-,30,13.23944,4.78873,0.5193521
F-,30,13.52113,4.78873,0.5594052
F-,30,13.80282,4.78873,0.5911179
F-,30,14.08451,4.78873,0.612355
F-,30,14.3662,4.78873,0.6217152
F-,30,14.64789,4.78873,0.6186577
F-,30,14.92958,4.78873,0.6035654
F-,30,15.21127,4.78873,0.5777309
F-,30,15.49296,4.78873,0.5432563
F-,30,15.77465,4.78873,0.5028648
F-,30,16.05634,4.78873,0.4596333
F-,30,16.33803,4.78873,0.41667
F-,30,16.61972,4.78873,0.3767739
F-,30,16.90141,4.78873,0.3421228
F-,30,17.1831,4.78873,0.314038
F-,30,17.46479,4.78873,0.2928648
F-,30,17.74648,4.78873,0.2779897
F-,30,18.02817,4.78873,0.2679936
F-,30,18.30986,4.78873,0.2609163
F-,30,18.59155,4.78873,0.2545865
F-,30,18.87324,4.78873,0.2469664
F-,30,19.15493,4.78873,0.2364556
F-,30,19.43662,4.78873,0.2221132
F-,30,19.71831,4.78873,0.2037701
F-,30,20.0,4.78873,0.1820235
F-,30,0.0,5.07042,0.0005015
F-,30,0.28169,5.07042,0.0007897
F-,30,0.56338,5.07042,0.0100524
F-,30,0.84507,5.07042,0.0293305
F-,30,1.12676,5.07042,0.0589992
F-,30,1.40845,5.07042,0.0987263
F-,30,1.69014,5.07042,0.1474722
F-,30,1.97183,5.07042,0.2035285
F-,30,2.25352,5.07042,0.2645979
F-,30,2.53521,5.07042,0.3279202
F-,30,2.8169,5.07042,0.390448
F-,30,3.09859,5.07042,0.4490729
F-,30,3.38028,5.07042,0.5008881
F-,30,3.66197,5.07042,0.5434645
F-,30,3.94366,5.07042,0.5751009
F-,30,4.22535,5.07042,0.5950078
F-,30,4.50704,5.07042,0.6033871
F-,30,4.78873,5.07042,0.6013837
F-,30,5.07042,5.07042,0.5909105
F-,30,5.35211,5.07042,0.5743695
F-,30,5.6338,5.07042,0.5543124
F-,30,5.91549,5.07042,0.5330962
F-,30,6.19718,5.07042,0.5125888
F-,30,6.47887,5.07042,0.4939671
F-,30,6.76056,5.07042,0.4776352
F-,30,7.04225,5.07042,0.4632671
F-,30,7.32394,5.07042,0.4499577
F-,30,7.60563,5.07042,0.4364539
F-,30,7.88732,5.07042,0.4214252
F-,30,8.16901,5.07042,0.4037332
F-,30,8.4507,5.07042,0.3826622
F-,30,8.73239,5.07042,0.3580825
F-,30,9.01408,5.07042,0.3305274
F-,30,9.29577,5.07042,0.3011775
F-,30,9.57746,5.07042,0.2717585
F-,30,9.85915,5.07042,0.2443671
F-,30,10.14085,5.07042,0.2212489
F-,30,10.42254,5.07042,0.2045554
F-,30,10.70423,5.07042,0.1961084
F-,30,10.98592,5.07042,0.1971997
F-,30,11.26761,5.07042,0.2084457
F-,30,11.5493,5.07042,0.2297116
F-,30,11.83099,5.07042,0.2601096
F-,30,12.11268,5.07042,0.2980676
F-,30,12.39437,5.07042,0.3414561
